1541191797383728471,,29630,,1541191797,383639485,'',-19.9608306885,-23.8747253418
1541191797404214160,,29631,,1541191797,403914188,'',-19.9608306885,-24.6575031281
1541191797424856433,,29632,,1541191797,424654251,'',-19.9608306885,-25.4402828217
1541191797443879408,,29633,,1541191797,443671226,'',-19.9608306885,-25.4402828217
1541191797463629447,,29634,,1541191797,463500377,'',-19.9608306885,-26.2230625153
1541191797483666444,,29635,,1541191797,483528569,'',-19.9608306885,-26.2230625153
1541191797503689033,,29636,,1541191797,503571246,'',-19.9608306885,-27.0058403015
1541191797524190860,,29637,,1541191797,524018726,'',-19.9608306885,-27.0058403015
1541191797543669988,,29638,,1541191797,543528465,'',-19.9608306885,-27.7886199951
1541191797563769669,,29639,,1541191797,563523681,'',-19.9608306885,-28.5713996887
1541191797583676260,,29640,,1541191797,583534433,'',-19.9608306885,-28.5713996887
1541191797603760894,,29641,,1541191797,603578549,'',-19.9608306885,-29.354177475
1541191797624879561,,29642,,1541191797,624611237,'',-19.9608306885,-30.1369571686
1541191797643667124,,29643,,1541191797,643554665,'',-19.9608306885,-30.1369571686
1541191797663644711,,29644,,1541191797,663515541,'',-19.9608306885,-30.9197368622
1541191797683728923,,29645,,1541191797,683567191,'',-19.9608306885,-31.7025146484
1541191797704030330,,29646,,1541191797,703886424,'',-19.9608306885,-31.7025146484
1541191797725123434,,29647,,1541191797,724912000,'',-19.1780509949,-31.7025146484
1541191797743699469,,29648,,1541191797,743587966,'',-19.1780509949,-31.7025146484
1541191797763708962,,29649,,1541191797,763561466,'',-19.1780509949,-32.485294342
1541191797783688649,,29650,,1541191797,783547842,'',-18.3952713013,-32.485294342
1541191797803720196,,29651,,1541191797,803561311,'',-18.3952713013,-32.485294342
1541191797825022208,,29652,,1541191797,824880901,'',-18.3952713013,-32.485294342
1541191797843684435,,29653,,1541191797,843543421,'',-17.612493515,-32.485294342
1541191797863599691,,29654,,1541191797,863488171,'',-17.612493515,-32.485294342
1541191797883641869,,29655,,1541191797,883515710,'',-16.8297138214,-32.485294342
1541191797903958214,,29656,,1541191797,903511040,'',-16.8297138214,-32.485294342
1541191797924617624,,29657,,1541191797,924513150,'',-16.8297138214,-32.485294342
1541191797943646586,,29658,,1541191797,943534183,'',-16.8297138214,-32.485294342
1541191797963615955,,29659,,1541191797,963486620,'',-16.8297138214,-32.485294342
1541191797983586360,,29660,,1541191797,983468937,'',-16.8297138214,-31.7025146484
1541191798004088317,,29661,,1541191798,3902425,'',-16.8297138214,-31.7025146484
1541191798024602043,,29662,,1541191798,24488399,'',-16.8297138214,-31.7025146484
1541191798043575223,,29663,,1541191798,43472272,'',-16.8297138214,-30.9197368622
1541191798063548071,,29664,,1541191798,63450738,'',-16.8297138214,-30.9197368622
1541191798083588836,,29665,,1541191798,83449613,'',-17.612493515,-30.9197368622
1541191798103652466,,29666,,1541191798,103492263,'',-17.612493515,-30.1369571686
1541191798125013895,,29667,,1541191798,124872037,'',-17.612493515,-29.354177475
1541191798143526455,,29668,,1541191798,143430149,'',-18.3952713013,-29.354177475
1541191798163648558,,29669,,1541191798,163450531,'',-18.3952713013,-29.354177475
1541191798183589658,,29670,,1541191798,183442118,'',-19.1780509949,-28.5713996887
1541191798203630459,,29671,,1541191798,203463134,'',-19.9608306885,-27.7886199951
1541191798221492423,,29672,,1541191798,221387064,'',-20.7436084747,-27.0058403015
1541191798243562969,,29673,,1541191798,243435872,'',-20.7436084747,-27.0058403015
1541191798263507741,,29674,,1541191798,263389034,'',-20.7436084747,-26.2230625153
1541191798281523193,,29675,,1541191798,281411159,'',-21.5263881683,-25.4402828217
1541191798303992779,,29676,,1541191798,303871421,'',-21.5263881683,-24.6575031281
1541191798324576499,,29677,,1541191798,324393451,'',-23.0919456482,-24.6575031281
1541191798343573936,,29678,,1541191798,343429678,'',-23.0919456482,-24.6575031281
1541191798363523234,,29679,,1541191798,363369727,'',-23.8747253418,-24.6575031281
1541191798383496480,,29680,,1541191798,383364367,'',-23.8747253418,-24.6575031281
1541191798403468516,,29681,,1541191798,403334052,'',-23.8747253418,-24.6575031281
1541191798425064530,,29682,,1541191798,424871971,'',-23.8747253418,-23.8747253418
1541191798441387597,,29683,,1541191798,441287571,'',-23.0919456482,-23.8747253418
1541191798463412289,,29684,,1541191798,463325034,'',-23.0919456482,-23.8747253418
1541191798483539590,,29685,,1541191798,483396522,'',-23.8747253418,-24.6575031281
1541191798503484778,,29686,,1541191798,503312594,'',-25.4402828217,-24.6575031281
1541191798524473205,,29687,,1541191798,524370061,'',-25.4402828217,-24.6575031281
1541191798543464775,,29688,,1541191798,543365616,'',-25.4402828217,-24.6575031281
1541191798563455425,,29689,,1541191798,563365082,'',-25.4402828217,-24.6575031281
1541191798584422030,,29690,,1541191798,584289238,'',-25.4402828217,-25.4402828217
1541191798603964389,,29691,,1541191798,603832225,'',-25.4402828217,-25.4402828217
1541191798621389001,,29692,,1541191798,621222030,'',-25.4402828217,-25.4402828217
1541191798643433936,,29693,,1541191798,643279063,'',-25.4402828217,-26.2230625153
1541191798661367897,,29694,,1541191798,661274296,'',-24.6575031281,-26.2230625153
1541191798681421324,,29695,,1541191798,681266027,'',-23.0919456482,-26.2230625153
1541191798703411250,,29696,,1541191798,703289765,'',-22.3091678619,-27.0058403015
1541191798724948354,,29697,,1541191798,724807652,'',-22.3091678619,-27.0058403015
1541191798741411203,,29698,,1541191798,741232870,'',-22.3091678619,-27.7886199951
1541191798761305658,,29699,,1541191798,761203940,'',-22.3091678619,-28.5713996887
1541191798781330301,,29700,,1541191798,781250384,'',-21.5263881683,-29.354177475
1541191798801302029,,29701,,1541191798,801189015,'',-21.5263881683,-28.5713996887
1541191798821237810,,29702,,1541191798,821142026,'',-21.5263881683,-28.5713996887
1541191798841545518,,29703,,1541191798,841346189,'',-21.5263881683,-27.7886199951
1541191798861294083,,29704,,1541191798,861144897,'',-22.3091678619,-27.0058403015
1541191798883323920,,29705,,1541191798,883197022,'',-22.3091678619,-27.0058403015
1541191798903878163,,29706,,1541191798,903769843,'',-22.3091678619,-29.354177475
1541191798921219258,,29707,,1541191798,921128650,'',-22.3091678619,-30.1369571686
1541191798943304537,,29708,,1541191798,943170694,'',-22.3091678619,-30.1369571686
1541191798961257947,,29709,,1541191798,961146466,'',-22.3091678619,-30.1369571686
1541191798981221065,,29710,,1541191798,981133373,'',-22.3091678619,-29.354177475
1541191799001308563,,29711,,1541191799,1140866,'',-22.3091678619,-29.354177475
1541191799025071703,,29712,,1541191799,24811934,'',-23.0919456482,-28.5713996887
1541191799041310939,,29713,,1541191799,41171458,'',-23.0919456482,-27.7886199951
1541191799061265464,,29714,,1541191799,61135302,'',-23.8747253418,-26.2230625153
1541191799082315404,,29715,,1541191799,82176808,'',-24.6575031281,-24.6575031281
1541191799101278237,,29716,,1541191799,101144914,'',-24.6575031281,-23.8747253418
1541191799124401937,,29717,,1541191799,124152090,'',-24.6575031281,-23.8747253418
1541191799142221565,,29718,,1541191799,142078753,'',-24.6575031281,-23.0919456482
1541191799161198049,,29719,,1541191799,161085023,'',-25.4402828217,-23.0919456482
1541191799181173770,,29720,,1541191799,181050325,'',-25.4402828217,-22.3091678619
1541191799201888603,,29721,,1541191799,201739919,'',-26.2230625153,-23.0919456482
1541191799224484885,,29722,,1541191799,224137571,'',-26.2230625153,-23.0919456482
1541191799242164383,,29723,,1541191799,242031476,'',-26.2230625153,-24.6575031281
1541191799262200821,,29724,,1541191799,262062222,'',-26.2230625153,-24.6575031281
1541191799284175988,,29725,,1541191799,284075103,'',-26.2230625153,-24.6575031281
1541191799302155652,,29726,,1541191799,302033352,'',-26.2230625153,-24.6575031281
1541191799321809865,,29727,,1541191799,321686428,'',-26.2230625153,-25.4402828217
1541191799342206117,,29728,,1541191799,342046175,'',-26.2230625153,-25.4402828217
1541191799362151610,,29729,,1541191799,362033824,'',-26.2230625153,-25.4402828217
1541191799384197640,,29730,,1541191799,384050235,'',-27.0058403015,-25.4402828217
1541191799402153193,,29731,,1541191799,402017343,'',-27.0058403015,-25.4402828217
1541191799422107928,,29732,,1541191799,421977310,'',-27.0058403015,-26.2230625153
1541191799441283463,,29733,,1541191799,441099877,'',-27.0058403015,-27.0058403015
1541191799462076281,,29734,,1541191799,461975562,'',-27.0058403015,-27.0058403015
1541191799484130372,,29735,,1541191799,483996144,'',-26.2230625153,-27.0058403015
1541191799501891413,,29736,,1541191799,501706369,'',-26.2230625153,-27.7886199951
1541191799522086216,,29737,,1541191799,521966680,'',-26.2230625153,-27.7886199951
1541191799542194951,,29738,,1541191799,541996987,'',-26.2230625153,-27.7886199951
1541191799562058330,,29739,,1541191799,561938310,'',-25.4402828217,-27.0058403015
1541191799582054186,,29740,,1541191799,581943606,'',-25.4402828217,-27.0058403015
1541191799604182343,,29741,,1541191799,603989222,'',-25.4402828217,-27.7886199951
1541191799621918219,,29742,,1541191799,621778698,'',-24.6575031281,-27.0058403015
1541191799642094530,,29743,,1541191799,641935255,'',-23.8747253418,-27.0058403015
1541191799662049914,,29744,,1541191799,661945680,'',-23.8747253418,-27.0058403015
1541191799681270758,,29745,,1541191799,681175787,'',-23.8747253418,-27.0058403015
1541191799702053455,,29746,,1541191799,701909262,'',-23.8747253418,-26.2230625153
1541191799722007959,,29747,,1541191799,721889726,'',-23.0919456482,-24.6575031281
1541191799741969579,,29748,,1541191799,741864259,'',-20.7436084747,-24.6575031281
1541191799762016145,,29749,,1541191799,761890987,'',-19.9608306885,-26.2230625153
1541191799782053119,,29750,,1541191799,781905814,'',-19.1780509949,-27.7886199951
1541191799801851014,,29751,,1541191799,801702924,'',-16.8297138214,-27.7886199951
1541191799821115655,,29752,,1541191799,820979522,'',-13.698597908,-27.7886199951
1541191799841967766,,29753,,1541191799,841854856,'',-13.698597908,-28.5713996887
1541191799861976009,,29754,,1541191799,861824525,'',-17.612493515,-28.5713996887
1541191799883982260,,29755,,1541191799,883875979,'',-22.3091678619,-28.5713996887
1541191799902058132,,29756,,1541191799,901800942,'',-28.5713996887,-28.5713996887
1541191799921760677,,29757,,1541191799,921657822,'',-34.0508537292,-27.7886199951
1541191799941936054,,29758,,1541191799,941834143,'',-36.3991889954,-27.7886199951
1541191799961947536,,29759,,1541191799,961843043,'',-34.8336296082,-27.0058403015
1541191799981901726,,29760,,1541191799,981825058,'',-31.7025146484,-25.4402828217
1541191800001920356,,29761,,1541191800,1786639,'',-30.9197368622,-24.6575031281
1541191800021920688,,29762,,1541191800,21767384,'',-31.7025146484,-23.0919456482
1541191800043986666,,29763,,1541191800,43857654,'',-31.7025146484,-23.0919456482
1541191800061863227,,29764,,1541191800,61754047,'',-30.1369571686,-23.8747253418
1541191800081929660,,29765,,1541191800,81766684,'',-29.354177475,-24.6575031281
1541191800101868215,,29766,,1541191800,101766451,'',-29.354177475,-23.0919456482
1541191800121120063,,29767,,1541191800,120937338,'',-28.5713996887,-20.7436084747
1541191800141873841,,29768,,1541191800,141753876,'',-27.0058403015,-19.9608306885
1541191800161841323,,29769,,1541191800,161752593,'',-23.8747253418,-19.1780509949
1541191800182159443,,29770,,1541191800,181997787,'',-22.3091678619,-16.0469341278
1541191800201882313,,29771,,1541191800,201769213,'',-21.5263881683,-12.9158191681
1541191800221777898,,29772,,1541191800,221636439,'',-21.5263881683,-13.698597908
1541191800241894349,,29773,,1541191800,241741054,'',-21.5263881683,-18.3952713013
1541191800261867968,,29774,,1541191800,261756128,'',-21.5263881683,-24.6575031281
1541191800281842463,,29775,,1541191800,281718265,'',-21.5263881683,-31.7025146484
1541191800301874123,,29776,,1541191800,301737065,'',-22.3091678619,-39.5303039551
1541191800321811639,,29777,,1541191800,321713619,'',-22.3091678619,-42.6614227295
1541191800341839206,,29778,,1541191800,341715015,'',-21.5263881683,-38.7475242615
1541191800361780427,,29779,,1541191800,361675604,'',-19.9608306885,-34.0508537292
1541191800381871920,,29780,,1541191800,381735431,'',-18.3952713013,-36.3991889954
1541191800401741023,,29781,,1541191800,401619347,'',-18.3952713013,-39.5303039551
1541191800421015118,,29782,,1541191800,420923790,'',-18.3952713013,-37.181968689
1541191800441855037,,29783,,1541191800,441703050,'',-18.3952713013,-34.0508537292
1541191800461952109,,29784,,1541191800,461788758,'',-19.1780509949,-34.8336296082
1541191800481937630,,29785,,1541191800,481855529,'',-20.7436084747,-35.6164093018
1541191800503855420,,29786,,1541191800,503675440,'',-21.5263881683,-34.8336296082
1541191800521877460,,29787,,1541191800,521732782,'',-23.8747253418,-32.485294342
1541191800541840172,,29788,,1541191800,541704995,'',-26.2230625153,-27.7886199951
1541191800561741480,,29789,,1541191800,561598925,'',-26.2230625153,-25.4402828217
1541191800581920490,,29790,,1541191800,581769738,'',-24.6575031281,-24.6575031281
1541191800601859557,,29791,,1541191800,601740071,'',-24.6575031281,-23.8747253418
1541191800621766925,,29792,,1541191800,621650186,'',-26.2230625153,-23.0919456482
1541191800641805930,,29793,,1541191800,641706911,'',-27.0058403015,-21.5263881683
1541191800661887374,,29794,,1541191800,661697625,'',-25.4402828217,-20.7436084747
1541191800681767543,,29795,,1541191800,681684052,'',-23.8747253418,-22.3091678619
1541191800701818728,,29796,,1541191800,701698402,'',-23.8747253418,-22.3091678619
1541191800721017327,,29797,,1541191800,720857276,'',-23.8747253418,-20.7436084747
1541191800741854357,,29798,,1541191800,741633048,'',-23.8747253418,-18.3952713013
1541191800761902490,,29799,,1541191800,761738779,'',-23.8747253418,-17.612493515
1541191800781857288,,29800,,1541191800,781714187,'',-23.8747253418,-18.3952713013
1541191800801755664,,29801,,1541191800,801631401,'',-26.2230625153,-19.1780509949
1541191800821710793,,29802,,1541191800,821566652,'',-27.7886199951,-19.1780509949
1541191800842014390,,29803,,1541191800,841849187,'',-25.4402828217,-19.9608306885
1541191800861788643,,29804,,1541191800,861602402,'',-22.3091678619,-22.3091678619
1541191800881846521,,29805,,1541191800,881714178,'',-21.5263881683,-24.6575031281
1541191800901691737,,29806,,1541191800,901597616,'',-24.6575031281,-27.0058403015
1541191800921772234,,29807,,1541191800,921575417,'',-26.2230625153,-29.354177475
1541191800941920036,,29808,,1541191800,941827001,'',-25.4402828217,-31.7025146484
1541191800961876162,,29809,,1541191800,961753966,'',-25.4402828217,-31.7025146484
1541191800981818020,,29810,,1541191800,981680283,'',-26.2230625153,-31.7025146484
1541191801001676821,,29811,,1541191801,1592082,'',-27.0058403015,-34.0508537292
1541191801020973223,,29812,,1541191801,20853823,'',-26.2230625153,-35.6164093018
1541191801041678028,,29813,,1541191801,41577216,'',-25.4402828217,-34.0508537292
1541191801061865079,,29814,,1541191801,61757972,'',-25.4402828217,-32.485294342
1541191801081849180,,29815,,1541191801,81733258,'',-25.4402828217,-30.9197368622
1541191801101733614,,29816,,1541191801,101584172,'',-25.4402828217,-30.1369571686
1541191801120936269,,29817,,1541191801,120816208,'',-24.6575031281,-29.354177475
1541191801141849278,,29818,,1541191801,141741149,'',-23.8747253418,-28.5713996887
1541191801161768672,,29819,,1541191801,161619411,'',-24.6575031281,-27.7886199951
1541191801181366395,,29820,,1541191801,181246840,'',-23.8747253418,-27.7886199951
1541191801201884225,,29821,,1541191801,201755367,'',-23.8747253418,-29.354177475
1541191801221687505,,29822,,1541191801,221577512,'',-23.8747253418,-30.1369571686
1541191801241974210,,29823,,1541191801,241832382,'',-24.6575031281,-27.7886199951
1541191801261958508,,29824,,1541191801,261837491,'',-24.6575031281,-22.3091678619
1541191801281733602,,29825,,1541191801,281615416,'',-24.6575031281,-20.7436084747
1541191801301766611,,29826,,1541191801,301637203,'',-25.4402828217,-21.5263881683
1541191801320886862,,29827,,1541191801,320790249,'',-26.2230625153,-23.8747253418
1541191801341644483,,29828,,1541191801,341532811,'',-27.0058403015,-23.0919456482
1541191801361886361,,29829,,1541191801,361737852,'',-27.7886199951,-22.3091678619
1541191801381971194,,29830,,1541191801,381828175,'',-27.7886199951,-22.3091678619
1541191801401700017,,29831,,1541191801,401543443,'',-27.7886199951,-22.3091678619
1541191801420889845,,29832,,1541191801,420792425,'',-28.5713996887,-23.0919456482
1541191801441919277,,29833,,1541191801,441765699,'',-28.5713996887,-21.5263881683
1541191801461722611,,29834,,1541191801,461569590,'',-28.5713996887,-19.1780509949
1541191801481919653,,29835,,1541191801,481787034,'',-28.5713996887,-18.3952713013
1541191801501773860,,29836,,1541191801,501641488,'',-28.5713996887,-19.1780509949
1541191801521672321,,29837,,1541191801,521505882,'',-28.5713996887,-18.3952713013
1541191801541932541,,29838,,1541191801,541785612,'',-27.7886199951,-16.8297138214
1541191801561905703,,29839,,1541191801,561759236,'',-27.7886199951,-16.0469341278
1541191801581872411,,29840,,1541191801,581762693,'',-27.7886199951,-16.8297138214
1541191801601647047,,29841,,1541191801,601560782,'',-27.7886199951,-16.8297138214
1541191801620940583,,29842,,1541191801,620777475,'',-27.7886199951,-16.8297138214
1541191801641429231,,29843,,1541191801,641294512,'',-27.7886199951,-16.8297138214
1541191801661905739,,29844,,1541191801,661735580,'',-27.7886199951,-16.8297138214
1541191801681933705,,29845,,1541191801,681758424,'',-27.7886199951,-16.8297138214
1541191801701659112,,29846,,1541191801,701506131,'',-28.5713996887,-16.8297138214
1541191801720888370,,29847,,1541191801,720773153,'',-28.5713996887,-16.8297138214
1541191801741941738,,29848,,1541191801,741771364,'',-28.5713996887,-17.612493515
1541191801760835712,,29849,,1541191801,760722952,'',-28.5713996887,-17.612493515
1541191801780972778,,29850,,1541191801,780775938,'',-28.5713996887,-17.612493515
1541191801801659041,,29851,,1541191801,801505051,'',-28.5713996887,-17.612493515
1541191801820979943,,29852,,1541191801,820721275,'',-28.5713996887,-18.3952713013
1541191801840937762,,29853,,1541191801,840763797,'',-28.5713996887,-18.3952713013
1541191801860889471,,29854,,1541191801,860763473,'',-28.5713996887,-17.612493515
1541191801880913040,,29855,,1541191801,880752995,'',-28.5713996887,-17.612493515
1541191801901561528,,29856,,1541191801,901482370,'',-28.5713996887,-16.8297138214
1541191801920880219,,29857,,1541191801,920741350,'',-28.5713996887,-16.8297138214
1541191801940928434,,29858,,1541191801,940738289,'',-28.5713996887,-16.8297138214
1541191801961664154,,29859,,1541191801,961517306,'',-28.5713996887,-16.8297138214
1541191801980896835,,29860,,1541191801,980736877,'',-28.5713996887,-16.0469341278
1541191802001664246,,29861,,1541191802,1530608,'',-28.5713996887,-14.4813766479
1541191802020846302,,29862,,1541191802,20724493,'',-28.5713996887,-14.4813766479
1541191802041022725,,29863,,1541191802,40780538,'',-28.5713996887,-14.4813766479
1541191802060856508,,29864,,1541191802,60740336,'',-28.5713996887,-13.698597908
1541191802080893099,,29865,,1541191802,80715621,'',-29.354177475,-13.698597908
1541191802101614145,,29866,,1541191802,101484324,'',-29.354177475,-13.698597908
1541191802120860860,,29867,,1541191802,120714570,'',-29.354177475,-13.698597908
1541191802140918018,,29868,,1541191802,140717203,'',-29.354177475,-13.698597908
1541191802161019093,,29869,,1541191802,160715269,'',-29.354177475,-14.4813766479
1541191802181383760,,29870,,1541191802,181232222,'',-29.354177475,-15.2641563416
1541191802200847381,,29871,,1541191802,200684105,'',-28.5713996887,-16.0469341278
1541191802220823866,,29872,,1541191802,220718126,'',-28.5713996887,-16.0469341278
1541191802240888157,,29873,,1541191802,240711777,'',-28.5713996887,-16.0469341278
1541191802260968682,,29874,,1541191802,260681652,'',-28.5713996887,-16.0469341278
1541191802280905991,,29875,,1541191802,280730791,'',-28.5713996887,-16.0469341278
1541191802301593394,,29876,,1541191802,301482451,'',-28.5713996887,-16.0469341278
1541191802320818007,,29877,,1541191802,320687520,'',-28.5713996887,-16.0469341278
1541191802340791157,,29878,,1541191802,340684997,'',-28.5713996887,-16.0469341278
1541191802360814629,,29879,,1541191802,360665756,'',-28.5713996887,-16.0469341278
1541191802380785817,,29880,,1541191802,380681606,'',-29.354177475,-16.0469341278
1541191802400766871,,29881,,1541191802,400684056,'',-29.354177475,-16.0469341278
1541191802420852537,,29882,,1541191802,420687832,'',-29.354177475,-16.0469341278
