1541191796031719216,,59117,,1541191796,31568520,'',17.3999996185,0.0,1602.0
1541191796043566537,,59118,,1541191796,43457258,'',17.3999996185,0.0,1602.0
1541191796051325004,,59119,,1541191796,51094623,'',17.3999996185,0.0,1606.0
1541191796063861136,,59120,,1541191796,63725836,'',17.3999996185,0.0,1614.0
1541191796071280909,,59121,,1541191796,71161767,'',17.3999996185,0.0,1610.0
1541191796083679574,,59122,,1541191796,83481036,'',17.3999996185,0.0,1618.0
1541191796092345393,,59123,,1541191796,92109089,'',17.3999996185,0.0,1616.0
1541191796103510858,,59124,,1541191796,103411510,'',17.3999996185,0.0,1616.0
1541191796111578641,,59125,,1541191796,111461642,'',17.3999996185,0.0,1620.0
1541191796124167995,,59126,,1541191796,123983211,'',17.3999996185,0.0,1622.0
1541191796131623411,,59127,,1541191796,131514271,'',17.3999996185,0.0,1626.0
1541191796143590942,,59128,,1541191796,143470498,'',17.3999996185,0.0,1626.0
1541191796152212635,,59129,,1541191796,152054793,'',17.3999996185,0.0,1626.0
1541191796163718556,,59130,,1541191796,163588023,'',17.3999996185,0.0,1630.0
1541191796171629986,,59131,,1541191796,171512143,'',17.3999996185,0.0,1622.0
1541191796182986911,,59132,,1541191796,182826706,'',17.3999996185,0.0,1626.0
1541191796191372684,,59133,,1541191796,191166715,'',17.3999996185,0.0,1628.0
1541191796202996448,,59134,,1541191796,202887875,'',17.3999996185,0.0,1628.0
1541191796212217215,,59135,,1541191796,212025909,'',17.3999996185,0.0,1626.0
1541191796224100955,,59136,,1541191796,223938091,'',17.3999996185,0.0,1626.0
1541191796231601733,,59137,,1541191796,231473053,'',17.3999996185,0.0,1634.0
1541191796243600247,,59138,,1541191796,243474056,'',17.3999996185,0.0,1632.0
1541191796251442614,,59139,,1541191796,251153719,'',17.3999996185,0.0,1630.0
1541191796263670854,,59140,,1541191796,263586246,'',17.3999996185,0.0,1630.0
1541191796271630047,,59141,,1541191796,271480466,'',17.3999996185,0.0,1628.0
1541191796283544776,,59142,,1541191796,283436001,'',17.3999996185,0.0,1630.0
1541191796291254260,,59143,,1541191796,291111585,'',17.3999996185,0.0,1628.0
1541191796303562442,,59144,,1541191796,303461465,'',17.3999996185,0.0,1634.0
1541191796311301287,,59145,,1541191796,311108776,'',17.3999996185,0.0,1634.0
1541191796324150363,,59146,,1541191796,323997313,'',17.3999996185,0.0,1630.0
1541191796331654418,,59147,,1541191796,331533613,'',17.3999996185,0.0,1626.0
1541191796343554238,,59148,,1541191796,343425016,'',17.3999996185,0.0,1622.0
1541191796351454452,,59149,,1541191796,351218804,'',17.3999996185,0.0,1616.0
1541191796363706038,,59150,,1541191796,363596168,'',17.3999996185,0.0,1616.0
1541191796371360253,,59151,,1541191796,371096016,'',17.3999996185,0.0,1612.0
1541191796383548062,,59152,,1541191796,383428416,'',17.3999996185,0.0,1620.0
1541191796392138369,,59153,,1541191796,392000796,'',17.3999996185,0.0,1616.0
1541191796403585174,,59154,,1541191796,403480820,'',17.3999996185,0.0,1618.0
1541191796411375320,,59155,,1541191796,411190757,'',17.3999996185,0.0,1622.0
1541191796424106686,,59156,,1541191796,423977922,'',17.3999996185,0.0,1622.0
1541191796431936762,,59157,,1541191796,431686375,'',17.3999996185,0.0,1628.0
1541191796443602230,,59158,,1541191796,443477869,'',17.3999996185,0.0,1624.0
1541191796452133458,,59159,,1541191796,451979742,'',17.3999996185,0.0,1630.0
1541191796463600014,,59160,,1541191796,463500301,'',17.3999996185,0.0,1620.0
1541191796472049579,,59161,,1541191796,471769457,'',17.3999996185,0.0,1620.0
1541191796483573030,,59162,,1541191796,483473806,'',17.3999996185,0.0,1620.0
1541191796491342889,,59163,,1541191796,491206967,'',17.3999996185,0.0,1620.0
1541191796503110945,,59164,,1541191796,502923534,'',17.3999996185,0.0,1626.0
1541191796512145086,,59165,,1541191796,511989416,'',17.3999996185,0.0,1624.0
1541191796524155262,,59166,,1541191796,524019433,'',17.3999996185,0.0,1624.0
1541191796531644062,,59167,,1541191796,531541103,'',17.3999996185,0.0,1626.0
1541191796543631453,,59168,,1541191796,543520248,'',17.3999996185,0.0,1614.0
1541191796551406916,,59169,,1541191796,551208283,'',17.3999996185,0.0,1610.0
1541191796562828134,,59170,,1541191796,562625415,'',17.3999996185,0.0,1616.0
1541191796571762560,,59171,,1541191796,571628525,'',17.3999996185,0.0,1616.0
1541191796583648363,,59172,,1541191796,583558789,'',17.3999996185,0.0,1616.0
1541191796591741731,,59173,,1541191796,591639087,'',17.3999996185,0.0,1612.0
1541191796603691731,,59174,,1541191796,603571986,'',17.3999996185,0.0,1614.0
1541191796611883129,,59175,,1541191796,611722481,'',17.3999996185,0.0,1604.0
1541191796624055708,,59176,,1541191796,623914415,'',17.3999996185,0.0,1602.0
1541191796631872067,,59177,,1541191796,631748669,'',17.3999996185,0.0,1602.0
1541191796643583365,,59178,,1541191796,643463802,'',17.3999996185,0.0,1598.0
1541191796651781119,,59179,,1541191796,651681549,'',17.3999996185,0.0,1598.0
1541191796663810566,,59180,,1541191796,663555611,'',17.3999996185,0.0,1596.0
1541191796671808956,,59181,,1541191796,671622602,'',17.3999996185,0.0,1598.0
1541191796683636541,,59182,,1541191796,683500338,'',17.3999996185,0.0,1598.0
1541191796691447418,,59183,,1541191796,691282844,'',17.3999996185,0.0,1592.0
1541191796703546413,,59184,,1541191796,703425926,'',17.3999996185,0.0,1594.0
1541191796711660370,,59185,,1541191796,711477455,'',17.3999996185,0.0,1592.0
1541191796723748056,,59186,,1541191796,723590615,'',17.3999996185,0.0,1596.0
1541191796731734795,,59187,,1541191796,731583028,'',17.3999996185,0.0,1596.0
1541191796743621773,,59188,,1541191796,743523179,'',17.3999996185,0.0,1598.0
1541191796752078441,,59189,,1541191796,751925594,'',17.3999996185,0.0,1606.0
1541191796763662635,,59190,,1541191796,763474829,'',16.8999996185,-0.0799999982119,1604.0
1541191796771616576,,59191,,1541191796,771500645,'',16.7000007629,-0.0399999991059,1608.0
1541191796783609624,,59192,,1541191796,783493705,'',16.7000007629,0.0,1608.0
1541191796791379427,,59193,,1541191796,791153454,'',16.3999996185,-0.0399999991059,1610.0
1541191796803098364,,59194,,1541191796,802972323,'',16.2000007629,-0.0399999991059,1614.0
1541191796812033322,,59195,,1541191796,811896687,'',16.2000007629,0.0,1604.0
1541191796824057903,,59196,,1541191796,823836535,'',15.8999996185,-0.0399999991059,1606.0
1541191796831766226,,59197,,1541191796,831581812,'',15.3999996185,-0.0799999982119,1606.0
1541191796842818040,,59198,,1541191796,842699541,'',15.3999996185,0.0,1596.0
1541191796851717105,,59199,,1541191796,851559828,'',14.6999998093,-0.0799999982119,1598.0
1541191796863590689,,59200,,1541191796,863480608,'',14.3000001907,-0.0799999982119,1596.0
1541191796872034561,,59201,,1541191796,871853866,'',14.3000001907,0.0,1590.0
1541191796883625238,,59202,,1541191796,883481185,'',13.1999998093,-0.119999997318,1590.0
1541191796891272513,,59203,,1541191796,891098843,'',11.8999996185,-0.159999996424,1586.0
1541191796903648751,,59204,,1541191796,903501445,'',11.8999996185,0.0,1578.0
1541191796911375884,,59205,,1541191796,911154347,'',10.6999998093,-0.159999996424,1566.0
1541191796924077054,,59206,,1541191796,923938857,'',9.89999961853,-0.0799999982119,1566.0
1541191796931981723,,59207,,1541191796,931843067,'',9.89999961853,0.0,1564.0
1541191796943655648,,59208,,1541191796,943569024,'',9.60000038147,-0.0399999991059,1556.0
1541191796952062740,,59209,,1541191796,951915683,'',9.39999961853,-0.0399999991059,1544.0
1541191796963681390,,59210,,1541191796,963571949,'',9.39999961853,0.0,1526.0
1541191796971292288,,59211,,1541191796,971125089,'',9.30000019073,-0.0399999991059,1526.0
1541191796983634996,,59212,,1541191796,983505914,'',9.19999980927,-0.0399999991059,1510.0
1541191796991914037,,59213,,1541191796,991788314,'',9.19999980927,0.0,1484.0
1541191797003581387,,59214,,1541191797,3473764,'',9.10000038147,-0.0399999991059,1464.0
1541191797011293656,,59215,,1541191797,11111200,'',9.0,-0.0399999991059,1464.0
1541191797023943236,,59216,,1541191797,23801650,'',9.0,0.0,1446.0
1541191797031639178,,59217,,1541191797,31528769,'',9.0,0.0,1418.0
1541191797043658236,,59218,,1541191797,43531173,'',9.0,0.0,1418.0
1541191797051927457,,59219,,1541191797,51768844,'',9.0,0.0,1396.0
1541191797063633360,,59220,,1541191797,63543667,'',9.0,0.0,1378.0
1541191797071984943,,59221,,1541191797,71835971,'',9.0,0.0,1378.0
1541191797083607489,,59222,,1541191797,83494653,'',9.0,0.0,1350.0
1541191797091263741,,59223,,1541191797,91133260,'',9.0,0.0,1328.0
1541191797103614983,,59224,,1541191797,103503101,'',9.0,0.0,1328.0
1541191797111752058,,59225,,1541191797,111565771,'',9.0,0.0,1306.0
1541191797123878743,,59226,,1541191797,123756480,'',9.0,0.0,1292.0
1541191797131626349,,59227,,1541191797,131535473,'',9.0,0.0,1292.0
1541191797143609239,,59228,,1541191797,143499127,'',9.0,0.0,1272.0
1541191797151351193,,59229,,1541191797,151183887,'',9.5,0.0399999991059,1262.0
1541191797163565809,,59230,,1541191797,163476407,'',9.80000019073,0.0,1262.0
1541191797171661504,,59231,,1541191797,171495937,'',9.80000019073,0.0,1246.0
1541191797183609795,,59232,,1541191797,183503099,'',10.1000003815,0.0,1246.0
1541191797191241819,,59233,,1541191797,191131630,'',10.5,0.0399999991059,1236.0
1541191797203667411,,59234,,1541191797,203507979,'',10.5,0.0,1222.0
1541191797211340455,,59235,,1541191797,211120743,'',10.8999996185,0.0399999991059,1222.0
1541191797224099099,,59236,,1541191797,223972370,'',11.3000001907,0.0,1212.0
1541191797231904545,,59237,,1541191797,231749143,'',11.3000001907,0.0,1212.0
1541191797243610017,,59238,,1541191797,243469287,'',11.6000003815,0.0,1202.0
1541191797251286673,,59239,,1541191797,251127204,'',11.8999996185,0.0,1202.0
1541191797263604052,,59240,,1541191797,263502934,'',11.8999996185,0.0,1202.0
1541191797271521442,,59241,,1541191797,271172396,'',12.1999998093,0.0,1194.0
1541191797283590904,,59242,,1541191797,283501735,'',12.5,0.0,1194.0
1541191797291834426,,59243,,1541191797,291715449,'',12.5,0.0,1198.0
1541191797303806544,,59244,,1541191797,303559707,'',12.6999998093,0.0,1204.0
1541191797311325535,,59245,,1541191797,311152775,'',13.1000003815,0.0,1204.0
1541191797323839225,,59246,,1541191797,323725481,'',13.1000003815,0.0,1212.0
1541191797331770547,,59247,,1541191797,331636355,'',13.6000003815,0.0399999991059,1224.0
1541191797343746242,,59248,,1541191797,343627988,'',14.1000003815,0.0399999991059,1224.0
1541191797351345531,,59249,,1541191797,351179122,'',14.1000003815,0.0,1236.0
1541191797362723184,,59250,,1541191797,362624163,'',14.6000003815,0.0399999991059,1236.0
1541191797371680566,,59251,,1541191797,371498273,'',15.1999998093,0.0399999991059,1242.0
1541191797383717311,,59252,,1541191797,383611987,'',15.1999998093,0.0,1250.0
1541191797391284330,,59253,,1541191797,391130275,'',15.6999998093,0.0399999991059,1250.0
1541191797403122834,,59254,,1541191797,402902162,'',16.1000003815,0.0399999991059,1266.0
1541191797411765337,,59255,,1541191797,411650311,'',16.1000003815,0.0,1278.0
1541191797423819868,,59256,,1541191797,423678248,'',16.5,0.0,1278.0
1541191797432052223,,59257,,1541191797,431885398,'',16.7000007629,0.0,1292.0
1541191797443857664,,59258,,1541191797,443662769,'',16.7000007629,0.0,1306.0
1541191797451884488,,59259,,1541191797,451686038,'',16.7000007629,0.0,1306.0
1541191797463610326,,59260,,1541191797,463492173,'',16.7999992371,0.0,1318.0
1541191797471691300,,59261,,1541191797,471517429,'',16.7999992371,0.0,1318.0
1541191797483643320,,59262,,1541191797,483519138,'',16.7999992371,0.0,1330.0
1541191797491364293,,59263,,1541191797,491170205,'',16.7999992371,0.0,1344.0
1541191797503678209,,59264,,1541191797,503558764,'',16.7999992371,0.0,1368.0
1541191797511344791,,59265,,1541191797,511153893,'',16.7999992371,0.0,1368.0
1541191797524166267,,59266,,1541191797,524013266,'',16.7999992371,0.0,1384.0
1541191797531707732,,59267,,1541191797,531564098,'',16.7999992371,0.0,1406.0
1541191797543648511,,59268,,1541191797,543518485,'',16.7999992371,0.0,1406.0
1541191797551397837,,59269,,1541191797,551262353,'',16.7999992371,0.0,1414.0
1541191797563715783,,59270,,1541191797,563500112,'',16.7999992371,0.0,1430.0
1541191797571331259,,59271,,1541191797,571126145,'',16.7999992371,0.0,1430.0
1541191797583654724,,59272,,1541191797,583529223,'',16.7999992371,0.0,1444.0
1541191797591788785,,59273,,1541191797,591618607,'',16.7999992371,0.0,1458.0
1541191797603736274,,59274,,1541191797,603560238,'',16.2999992371,-0.0799999982119,1464.0
1541191797611735432,,59275,,1541191797,611635167,'',16.1000003815,-0.0399999991059,1464.0
1541191797624100691,,59276,,1541191797,623693808,'',16.1000003815,0.0,1478.0
1541191797631997212,,59277,,1541191797,631850302,'',15.8999996185,-0.0399999991059,1482.0
1541191797643655094,,59278,,1541191797,643544816,'',15.6000003815,-0.0399999991059,1488.0
1541191797651789044,,59279,,1541191797,651598991,'',15.6000003815,0.0,1488.0
1541191797663616211,,59280,,1541191797,663501134,'',15.1999998093,-0.0799999982119,1492.0
1541191797672307657,,59281,,1541191797,672162504,'',14.5,-0.0799999982119,1498.0
1541191797683710237,,59282,,1541191797,683557503,'',14.5,0.0,1502.0
1541191797691449592,,59283,,1541191797,691262719,'',13.6999998093,-0.0799999982119,1502.0
1541191797703015871,,59284,,1541191797,702887409,'',13.0,-0.0799999982119,1506.0
1541191797711726205,,59285,,1541191797,711585365,'',13.0,0.0,1504.0
1541191797724176292,,59286,,1541191797,723922932,'',12.5,-0.0799999982119,1506.0
1541191797731779795,,59287,,1541191797,731656727,'',12.3000001907,-0.0399999991059,1506.0
1541191797743666625,,59288,,1541191797,743568371,'',12.3000001907,0.0,1506.0
1541191797751418029,,59289,,1541191797,751209613,'',12.3000001907,-0.0399999991059,1500.0
1541191797763680339,,59290,,1541191797,763543168,'',12.3000001907,0.0,1492.0
1541191797771729559,,59291,,1541191797,771602273,'',12.3000001907,0.0,1492.0
1541191797783659829,,59292,,1541191797,783531837,'',12.3000001907,0.0,1490.0
1541191797791405269,,59293,,1541191797,791186690,'',12.3000001907,0.0,1474.0
1541191797803682756,,59294,,1541191797,803545061,'',12.3000001907,0.0,1462.0
1541191797811674537,,59295,,1541191797,811530496,'',12.3000001907,0.0,1462.0
1541191797824077410,,59296,,1541191797,823891212,'',12.1999998093,-0.0399999991059,1454.0
1541191797831680317,,59297,,1541191797,831563312,'',12.1999998093,0.0,1442.0
1541191797843653209,,59298,,1541191797,843533396,'',12.1000003815,-0.0399999991059,1442.0
1541191797851297966,,59299,,1541191797,851130891,'',11.8000001907,-0.0399999991059,1432.0
1541191797863575894,,59300,,1541191797,863476659,'',11.8000001907,0.0,1422.0
1541191797871344292,,59301,,1541191797,871201887,'',11.1999998093,-0.0799999982119,1406.0
1541191797883623186,,59302,,1541191797,883503175,'',10.5,-0.0799999982119,1406.0
1541191797891597270,,59303,,1541191797,891492854,'',10.5,0.0,1396.0
1541191797903865959,,59304,,1541191797,903496588,'',9.80000019073,-0.0799999982119,1388.0
1541191797911332293,,59305,,1541191797,911155305,'',9.10000038147,-0.0799999982119,1388.0
1541191797924603589,,59306,,1541191797,924495929,'',9.10000038147,0.0,1380.0
1541191797932169357,,59307,,1541191797,931900551,'',8.5,-0.0799999982119,1368.0
1541191797943631916,,59308,,1541191797,943518064,'',7.90000009537,-0.0799999982119,1368.0
1541191797951647731,,59309,,1541191797,951513162,'',7.90000009537,0.0,1360.0
1541191797963601560,,59310,,1541191797,963469888,'',7.40000009537,-0.0799999982119,1350.0
1541191797971688638,,59311,,1541191797,971532377,'',7.0,-0.0399999991059,1350.0
1541191797983549382,,59312,,1541191797,983457144,'',7.0,0.0,1342.0
1541191797991356650,,59313,,1541191797,991149143,'',6.69999980927,-0.0399999991059,1326.0
1541191798003043099,,59314,,1541191798,2896207,'',6.5,-0.0399999991059,1326.0
1541191798011735273,,59315,,1541191798,11529153,'',6.5,0.0,1316.0
1541191798024585106,,59316,,1541191798,24470815,'',6.30000019073,-0.0399999991059,1304.0
1541191798031759644,,59317,,1541191798,31643956,'',6.19999980927,-0.0399999991059,1304.0
1541191798043562077,,59318,,1541191798,43461106,'',6.19999980927,0.0,1292.0
1541191798051339691,,59319,,1541191798,51167565,'',6.09999990463,-0.0399999991059,1274.0
1541191798063531812,,59320,,1541191798,63438713,'',6.0,-0.0399999991059,1274.0
1541191798071693668,,59321,,1541191798,71465365,'',6.0,0.0,1260.0
1541191798083561577,,59322,,1541191798,83438436,'',5.90000009537,-0.0399999991059,1250.0
1541191798091334136,,59323,,1541191798,91164585,'',5.90000009537,-0.0399999991059,1250.0
1541191798103625785,,59324,,1541191798,103480395,'',5.90000009537,0.0,1240.0
1541191798111867198,,59325,,1541191798,111716777,'',5.80000019073,-0.0399999991059,1240.0
1541191798124026194,,59326,,1541191798,123888615,'',5.80000019073,-0.0399999991059,1230.0
1541191798131573706,,59327,,1541191798,131445863,'',5.80000019073,0.0,1224.0
1541191798143514879,,59328,,1541191798,143413169,'',5.80000019073,-0.0399999991059,1224.0
1541191798151380647,,59329,,1541191798,151201747,'',5.80000019073,0.0,1216.0
1541191798163598311,,59330,,1541191798,163440791,'',5.80000019073,0.0,1216.0
1541191798171411328,,59331,,1541191798,171135108,'',5.80000019073,0.0,1208.0
1541191798183569984,,59332,,1541191798,183426337,'',5.80000019073,0.0,1200.0
1541191798191588620,,59333,,1541191798,191433532,'',5.80000019073,0.0,1200.0
1541191798203595758,,59334,,1541191798,203448205,'',5.80000019073,0.0,1192.0
1541191798211293827,,59335,,1541191798,211151529,'',5.80000019073,0.0,1192.0
1541191798224546570,,59336,,1541191798,224412670,'',5.80000019073,0.0,1182.0
1541191798231775384,,59337,,1541191798,231619659,'',5.80000019073,0.0,1176.0
1541191798243555617,,59338,,1541191798,243426339,'',5.80000019073,0.0,1176.0
1541191798251608134,,59339,,1541191798,251425776,'',5.80000019073,0.0,1166.0
1541191798263479315,,59340,,1541191798,263368990,'',5.80000019073,0.0,1166.0
1541191798271696992,,59341,,1541191798,271546844,'',5.80000019073,0.0,1160.0
1541191798283498156,,59342,,1541191798,283364691,'',5.80000019073,0.0,1156.0
1541191798291346105,,59343,,1541191798,291136569,'',5.80000019073,0.0,1156.0
1541191798302965259,,59344,,1541191798,302865058,'',5.80000019073,0.0,1150.0
1541191798311601934,,59345,,1541191798,311416225,'',5.80000019073,0.0,1150.0
1541191798324535769,,59346,,1541191798,324361325,'',5.80000019073,0.0,1144.0
1541191798331795670,,59347,,1541191798,331613980,'',6.19999980927,0.0399999991059,1144.0
1541191798343555153,,59348,,1541191798,343424060,'',6.19999980927,0.0,1138.0
1541191798351706420,,59349,,1541191798,351427466,'',6.5,0.0,1130.0
1541191798363495003,,59350,,1541191798,363364573,'',6.69999980927,0.0,1130.0
1541191798371533180,,59351,,1541191798,371387465,'',6.69999980927,0.0,1126.0
1541191798383487371,,59352,,1541191798,383354029,'',6.80000019073,0.0,1126.0
1541191798391510145,,59353,,1541191798,391175384,'',6.90000009537,0.0,1116.0
1541191798403444539,,59354,,1541191798,403328996,'',6.90000009537,0.0,1116.0
1541191798411379465,,59355,,1541191798,411207687,'',7.0,0.0,1114.0
1541191798424146890,,59356,,1541191798,423920961,'',7.0,0.0,1114.0
1541191798431470733,,59357,,1541191798,431365884,'',7.0,0.0,1108.0
1541191798443424174,,59358,,1541191798,443336625,'',7.09999990463,0.0,1110.0
1541191798451316843,,59359,,1541191798,451134260,'',7.09999990463,0.0,1110.0
1541191798463398616,,59360,,1541191798,463316267,'',7.09999990463,0.0,1104.0
1541191798471300049,,59361,,1541191798,471169734,'',7.30000019073,0.0,1104.0
1541191798483526343,,59362,,1541191798,483390921,'',7.59999990463,0.0,1104.0
1541191798491458988,,59363,,1541191798,491318380,'',7.59999990463,0.0,1104.0
1541191798503462408,,59364,,1541191798,503307345,'',7.80000019073,0.0,1104.0
1541191798511395764,,59365,,1541191798,511215890,'',7.90000009537,0.0,1104.0
1541191798524454619,,59366,,1541191798,524354615,'',7.90000009537,0.0,1106.0
1541191798531980904,,59367,,1541191798,531769393,'',8.0,0.0,1108.0
1541191798543441805,,59368,,1541191798,543347150,'',8.0,0.0,1108.0
1541191798551594134,,59369,,1541191798,551355680,'',8.0,0.0,1112.0
1541191798563443009,,59370,,1541191798,563341072,'',8.0,0.0,1112.0
1541191798571745139,,59371,,1541191798,571570607,'',8.0,0.0,1114.0
1541191798583449809,,59372,,1541191798,583343413,'',8.0,0.0,1114.0
1541191798591950454,,59373,,1541191798,591794442,'',8.0,0.0,1120.0
1541191798602998227,,59374,,1541191798,602851042,'',8.0,0.0,1120.0
1541191798611643976,,59375,,1541191798,611344920,'',8.0,0.0,1124.0
1541191798624425486,,59376,,1541191798,624261890,'',8.0,0.0,1128.0
1541191798631356431,,59377,,1541191798,631197879,'',8.0,0.0,1128.0
1541191798643411524,,59378,,1541191798,643273738,'',8.0,0.0,1132.0
1541191798651947756,,59379,,1541191798,651761670,'',7.59999990463,-0.0399999991059,1132.0
1541191798663402050,,59380,,1541191798,663318475,'',7.40000009537,-0.0399999991059,1140.0
1541191798671391006,,59381,,1541191798,671253546,'',7.40000009537,0.0,1140.0
1541191798683470712,,59382,,1541191798,683299444,'',7.09999990463,-0.0399999991059,1142.0
1541191798691548823,,59383,,1541191798,691407601,'',6.80000019073,-0.0399999991059,1148.0
1541191798703387084,,59384,,1541191798,703260325,'',6.80000019073,0.0,1148.0
1541191798711545505,,59385,,1541191798,711203353,'',6.5,-0.0399999991059,1152.0
1541191798723914271,,59386,,1541191798,723788412,'',6.30000019073,-0.0399999991059,1152.0
1541191798731408500,,59387,,1541191798,731296297,'',6.30000019073,0.0,1156.0
1541191798743410279,,59388,,1541191798,743252880,'',6.0,-0.0399999991059,1156.0
1541191798751540038,,59389,,1541191798,751354830,'',5.80000019073,-0.0399999991059,1160.0
1541191798763394484,,59390,,1541191798,763257571,'',5.80000019073,0.0,1162.0
1541191798771351680,,59391,,1541191798,771142003,'',5.59999990463,-0.0399999991059,1162.0
1541191798783355848,,59392,,1541191798,783255759,'',5.5,-0.0399999991059,1160.0
1541191798791389736,,59393,,1541191798,791253041,'',5.5,0.0,1160.0
1541191798803383759,,59394,,1541191798,803228876,'',4.90000009537,-0.0799999982119,1160.0
1541191798811402167,,59395,,1541191798,811166319,'',4.09999990463,-0.119999997318,1160.0
1541191798824388625,,59396,,1541191798,824224156,'',4.09999990463,0.0,1156.0
1541191798831422989,,59397,,1541191798,831197556,'',3.20000004768,-0.119999997318,1152.0
1541191798843544124,,59398,,1541191798,843398337,'',2.79999995232,-0.0799999982119,1152.0
