1541191797276284944,,29624,,1541191797,275186994,'',71.5
1541191797296042118,,29625,,1541191797,294874949,'',68.6999969482
1541191797316006281,,29626,,1541191797,314806197,'',66.1999969482
1541191797336027267,,29627,,1541191797,334836749,'',63.7999992371
1541191797355976666,,29628,,1541191797,354767471,'',62.0999984741
1541191797376083338,,29629,,1541191797,375930003,'',60.5
1541191797395961047,,29630,,1541191797,394811202,'',58.5999984741
1541191797415993757,,29631,,1541191797,414740542,'',56.5999984741
1541191797436150108,,29632,,1541191797,435924298,'',54.2999992371
1541191797455982454,,29633,,1541191797,454763791,'',51.9000015259
1541191797476064482,,29634,,1541191797,474816357,'',49.2999992371
1541191797495985391,,29635,,1541191797,494780209,'',46.7000007629
1541191797515974911,,29636,,1541191797,514813887,'',44.2999992371
1541191797536026103,,29637,,1541191797,534804104,'',42.0999984741
1541191797555999068,,29638,,1541191797,554801735,'',40.0999984741
1541191797576121444,,29639,,1541191797,574949326,'',38.0999984741
1541191797596007715,,29640,,1541191797,594842450,'',36.4000015259
1541191797616037657,,29641,,1541191797,614793900,'',34.5999984741
1541191797636087955,,29642,,1541191797,634924996,'',33.0999984741
1541191797656039728,,29643,,1541191797,654817087,'',31.7000007629
1541191797676363763,,29644,,1541191797,675225810,'',30.2999992371
1541191797695932746,,29645,,1541191797,694761793,'',28.8999996185
1541191797716046166,,29646,,1541191797,714815633,'',27.7999992371
1541191797735985007,,29647,,1541191797,734816644,'',26.6000003815
1541191797755968639,,29648,,1541191797,754756288,'',25.5
1541191797776012817,,29649,,1541191797,774814643,'',24.6000003815
1541191797795991279,,29650,,1541191797,794809163,'',23.2999992371
1541191797815945514,,29651,,1541191797,814783925,'',22.3999996185
1541191797835996409,,29652,,1541191797,834739741,'',21.2999992371
1541191797856036338,,29653,,1541191797,854813447,'',20.2999992371
1541191797875946821,,29654,,1541191797,874775682,'',19.3999996185
1541191797895941812,,29655,,1541191797,894745229,'',18.3999996185
1541191797915862558,,29656,,1541191797,914759988,'',17.5
1541191797936100275,,29657,,1541191797,934898756,'',16.2999992371
1541191797955935548,,29658,,1541191797,954716578,'',15.1999998093
1541191797975914743,,29659,,1541191797,974783312,'',14.1000003815
1541191797995924851,,29660,,1541191797,994773356,'',13.0
1541191798015948158,,29661,,1541191798,14741834,'',12.1000003815
1541191798035928846,,29662,,1541191798,34795921,'',11.3000001907
1541191798055963631,,29663,,1541191798,54763098,'',10.5
1541191798076014604,,29664,,1541191798,74871849,'',9.89999961853
1541191798095874619,,29665,,1541191798,94741549,'',9.5
1541191798115883536,,29666,,1541191798,114715331,'',9.19999980927
1541191798136146688,,29667,,1541191798,134888202,'',9.0
1541191798155997402,,29668,,1541191798,154787430,'',8.80000019073
1541191798176292324,,29669,,1541191798,175218972,'',8.60000038147
1541191798195874561,,29670,,1541191798,194742853,'',8.60000038147
1541191798215898964,,29671,,1541191798,214762178,'',8.5
1541191798235943462,,29672,,1541191798,234796605,'',8.39999961853
1541191798255851333,,29673,,1541191798,254708227,'',8.30000019073
1541191798276016312,,29674,,1541191798,274837248,'',8.19999980927
1541191798295941595,,29675,,1541191798,294720278,'',7.90000009537
1541191798315925259,,29676,,1541191798,314725988,'',7.69999980927
1541191798335907855,,29677,,1541191798,334722263,'',7.40000009537
1541191798356067847,,29678,,1541191798,354747045,'',7.0
1541191798376009727,,29679,,1541191798,374760053,'',6.69999980927
1541191798395962986,,29680,,1541191798,394719556,'',6.30000019073
1541191798415912376,,29681,,1541191798,414801406,'',5.90000009537
1541191798435857237,,29682,,1541191798,434719459,'',5.5
1541191798455972251,,29683,,1541191798,454692222,'',4.80000019073
1541191798475999761,,29684,,1541191798,474758194,'',4.09999990463
1541191798495883529,,29685,,1541191798,494751265,'',3.40000009537
1541191798515931929,,29686,,1541191798,514697175,'',2.40000009537
1541191798535949489,,29687,,1541191798,534738816,'',1.39999997616
1541191798555926305,,29688,,1541191798,554725113,'',0.40000000596
1541191798575925043,,29689,,1541191798,574742540,'',-0.600000023842
1541191798595915506,,29690,,1541191798,594703630,'',-1.70000004768
1541191798615957034,,29691,,1541191798,614716277,'',-2.90000009537
1541191798636069399,,29692,,1541191798,634824619,'',-4.0
1541191798655981118,,29693,,1541191798,654663245,'',-5.30000019073
1541191798675980540,,29694,,1541191798,674696028,'',-6.30000019073
1541191798695942461,,29695,,1541191798,694793638,'',-7.59999990463
1541191798715904918,,29696,,1541191798,714707298,'',-8.69999980927
1541191798735886198,,29697,,1541191798,734703212,'',-9.5
1541191798755895477,,29698,,1541191798,754662476,'',-10.1999998093
1541191798776039868,,29699,,1541191798,774840795,'',-10.6999998093
1541191798795897849,,29700,,1541191798,794637088,'',-11.1000003815
1541191798815878034,,29701,,1541191798,814667278,'',-11.3000001907
1541191798836374284,,29702,,1541191798,835221281,'',-11.5
1541191798855836844,,29703,,1541191798,854677246,'',-11.5
1541191798875921401,,29704,,1541191798,874698504,'',-11.5
1541191798895814517,,29705,,1541191798,894674247,'',-11.3000001907
1541191798915853733,,29706,,1541191798,914727805,'',-11.3000001907
1541191798935873877,,29707,,1541191798,934688104,'',-11.1000003815
1541191798955844302,,29708,,1541191798,954659553,'',-11.1000003815
1541191798975984053,,29709,,1541191798,974789982,'',-11.1000003815
1541191798995872565,,29710,,1541191798,994656807,'',-11.1000003815
1541191799015847355,,29711,,1541191799,14681270,'',-11.1000003815
1541191799035912472,,29712,,1541191799,34709710,'',-11.1000003815
1541191799055933717,,29713,,1541191799,54736106,'',-11.1000003815
1541191799075925268,,29714,,1541191799,74678122,'',-11.1000003815
1541191799095792565,,29715,,1541191799,94625583,'',-11.1000003815
1541191799115968295,,29716,,1541191799,114759794,'',-11.1000003815
1541191799135897355,,29717,,1541191799,134684483,'',-11.1000003815
1541191799156129599,,29718,,1541191799,154642614,'',-11.1000003815
1541191799175821903,,29719,,1541191799,175652428,'',-11.1000003815
1541191799195892217,,29720,,1541191799,194709221,'',-11.1000003815
1541191799215808443,,29721,,1541191799,214658758,'',-11.1000003815
1541191799235818260,,29722,,1541191799,234654584,'',-11.1000003815
1541191799255978239,,29723,,1541191799,254689868,'',-11.1000003815
1541191799275845258,,29724,,1541191799,274680163,'',-11.1000003815
1541191799295819383,,29725,,1541191799,294618905,'',-11.1000003815
1541191799315842610,,29726,,1541191799,314637351,'',-11.1000003815
1541191799335944486,,29727,,1541191799,334764075,'',-11.1000003815
1541191799355894965,,29728,,1541191799,354609322,'',-11.1000003815
1541191799375852929,,29729,,1541191799,374664699,'',-11.1000003815
1541191799395863689,,29730,,1541191799,394658672,'',-11.1000003815
1541191799415805711,,29731,,1541191799,414638626,'',-11.1000003815
1541191799435856685,,29732,,1541191799,434658159,'',-11.1000003815
1541191799455891288,,29733,,1541191799,454618620,'',-11.1000003815
1541191799475961537,,29734,,1541191799,474753837,'',-11.1000003815
1541191799495766652,,29735,,1541191799,494592932,'',-11.1000003815
1541191799515835356,,29736,,1541191799,514647337,'',-11.1000003815
1541191799535979620,,29737,,1541191799,534763101,'',-11.1000003815
1541191799555871042,,29738,,1541191799,554617105,'',-11.1000003815
1541191799576170114,,29739,,1541191799,575019914,'',-11.1000003815
1541191799595825538,,29740,,1541191799,594631531,'',-11.0
1541191799615930357,,29741,,1541191799,614707215,'',-10.6999998093
1541191799635812354,,29742,,1541191799,634667654,'',-10.6000003815
1541191799655811596,,29743,,1541191799,654605375,'',-10.5
1541191799676195567,,29744,,1541191799,675113778,'',-10.1999998093
1541191799695828382,,29745,,1541191799,694592848,'',-10.1000003815
1541191799715780284,,29746,,1541191799,714616064,'',-9.89999961853
1541191799735878407,,29747,,1541191799,734708676,'',-9.60000038147
1541191799755842428,,29748,,1541191799,754611868,'',-9.39999961853
1541191799775926402,,29749,,1541191799,774756825,'',-9.10000038147
1541191799795817218,,29750,,1541191799,794562251,'',-8.80000019073
1541191799816060449,,29751,,1541191799,814654830,'',-8.69999980927
1541191799835886303,,29752,,1541191799,834640831,'',-8.30000019073
1541191799855818073,,29753,,1541191799,854559854,'',-8.19999980927
1541191799875783439,,29754,,1541191799,874610462,'',-8.0
1541191799895803418,,29755,,1541191799,894617968,'',-8.0
1541191799915826899,,29756,,1541191799,914642946,'',-8.0
1541191799935290483,,29757,,1541191799,935105980,'',-8.0
1541191799955934486,,29758,,1541191799,954599156,'',-7.69999980927
1541191799975770066,,29759,,1541191799,974628188,'',-7.69999980927
1541191799995770524,,29760,,1541191799,994559426,'',-7.69999980927
1541191800015735252,,29761,,1541191800,14550096,'',-7.69999980927
1541191800035836951,,29762,,1541191800,34632331,'',-7.69999980927
1541191800055977648,,29763,,1541191800,54548590,'',-7.69999980927
1541191800075761163,,29764,,1541191800,74613502,'',-7.69999980927
1541191800095894126,,29765,,1541191800,94664390,'',-7.30000019073
1541191800115698378,,29766,,1541191800,114567608,'',-7.09999990463
1541191800135717916,,29767,,1541191800,134569208,'',-6.80000019073
1541191800155949281,,29768,,1541191800,154538439,'',-6.80000019073
1541191800176019537,,29769,,1541191800,174898506,'',-6.40000009537
1541191800195728017,,29770,,1541191800,194579950,'',-6.40000009537
1541191800215775906,,29771,,1541191800,214571417,'',-6.59999990463
1541191800235797409,,29772,,1541191800,234660838,'',-6.80000019073
1541191800255789041,,29773,,1541191800,254534956,'',-6.90000009537
1541191800275814503,,29774,,1541191800,274646022,'',-7.30000019073
1541191800295769646,,29775,,1541191800,294542851,'',-7.59999990463
1541191800315800274,,29776,,1541191800,314637104,'',-7.69999980927
1541191800335733302,,29777,,1541191800,334554739,'',-8.0
1541191800355734488,,29778,,1541191800,354525362,'',-8.10000038147
1541191800375876192,,29779,,1541191800,374701030,'',-8.19999980927
1541191800395712392,,29780,,1541191800,394535812,'',-8.19999980927
1541191800415686122,,29781,,1541191800,414518168,'',-8.0
1541191800435734108,,29782,,1541191800,434594987,'',-7.40000009537
1541191800455792872,,29783,,1541191800,454633482,'',-6.90000009537
1541191800475773740,,29784,,1541191800,474589983,'',-6.19999980927
1541191800495688964,,29785,,1541191800,494522887,'',-5.0
1541191800515786258,,29786,,1541191800,514661224,'',-4.0
1541191800535749627,,29787,,1541191800,534565834,'',-3.0
1541191800555663398,,29788,,1541191800,554528805,'',-2.09999990463
1541191800575793064,,29789,,1541191800,574591464,'',-1.29999995232
1541191800595723225,,29790,,1541191800,594570387,'',-0.5
1541191800615855948,,29791,,1541191800,614628685,'',0.10000000149
1541191800635816794,,29792,,1541191800,634635258,'',0.5
1541191800655707302,,29793,,1541191800,654529792,'',1.0
1541191800675749164,,29794,,1541191800,674552936,'',1.20000004768
1541191800695730623,,29795,,1541191800,694517136,'',1.20000004768
1541191800715808456,,29796,,1541191800,714545066,'',1.20000004768
1541191800735822468,,29797,,1541191800,734535181,'',1.20000004768
1541191800755887120,,29798,,1541191800,754494887,'',0.800000011921
1541191800775689708,,29799,,1541191800,774530169,'',0.10000000149
1541191800795790629,,29800,,1541191800,794537758,'',-0.899999976158
1541191800815669248,,29801,,1541191800,814481318,'',-2.0
1541191800835668286,,29802,,1541191800,834542368,'',-3.20000004768
1541191800855989809,,29803,,1541191800,854499441,'',-4.5
1541191800875790882,,29804,,1541191800,874631271,'',-6.0
1541191800895660269,,29805,,1541191800,894495949,'',-7.59999990463
1541191800915646160,,29806,,1541191800,914473072,'',-8.80000019073
1541191800935818663,,29807,,1541191800,934625566,'',-9.89999961853
1541191800955713566,,29808,,1541191800,954479094,'',-10.8999996185
1541191800975705034,,29809,,1541191800,974575646,'',-11.6000003815
1541191800995655492,,29810,,1541191800,994501756,'',-12.1000003815
1541191801015773469,,29811,,1541191801,14526015,'',-12.5
1541191801035649419,,29812,,1541191801,34514418,'',-12.5
1541191801056033802,,29813,,1541191801,54467845,'',-12.5
1541191801075846032,,29814,,1541191801,74645069,'',-12.5
1541191801095695642,,29815,,1541191801,94475173,'',-12.5
1541191801115674741,,29816,,1541191801,114496612,'',-12.3000001907
1541191801135693418,,29817,,1541191801,134505659,'',-12.0
1541191801155732367,,29818,,1541191801,154478185,'',-12.0
1541191801175311199,,29819,,1541191801,175131597,'',-12.0
1541191801195645539,,29820,,1541191801,194444598,'',-12.0
1541191801215650008,,29821,,1541191801,214500962,'',-12.0
1541191801235696056,,29822,,1541191801,234507631,'',-12.0
1541191801255632183,,29823,,1541191801,254467312,'',-12.0
1541191801275666358,,29824,,1541191801,274502637,'',-12.0
1541191801295629751,,29825,,1541191801,294492722,'',-12.1000003815
1541191801315655513,,29826,,1541191801,314488285,'',-12.3000001907
1541191801335650905,,29827,,1541191801,334493267,'',-12.5
1541191801355652225,,29828,,1541191801,354477943,'',-12.6999998093
1541191801375714631,,29829,,1541191801,374533735,'',-12.8999996185
1541191801395600845,,29830,,1541191801,394450560,'',-13.1999998093
1541191801415782505,,29831,,1541191801,414477924,'',-13.3999996185
1541191801435763455,,29832,,1541191801,434588478,'',-13.6999998093
1541191801455607671,,29833,,1541191801,454426810,'',-13.8999996185
1541191801475670959,,29834,,1541191801,474504934,'',-14.3999996185
1541191801495707738,,29835,,1541191801,494561066,'',-14.8999996185
1541191801515623463,,29836,,1541191801,514471456,'',-15.1999998093
1541191801535668309,,29837,,1541191801,534521131,'',-15.3999996185
1541191801555696182,,29838,,1541191801,554432881,'',-15.6000003815
1541191801575739635,,29839,,1541191801,574574484,'',-15.8000001907
1541191801595622795,,29840,,1541191801,594437167,'',-16.0
1541191801615608507,,29841,,1541191801,614449892,'',-16.0
1541191801636145056,,29842,,1541191801,635024071,'',-16.1000003815
1541191801655750563,,29843,,1541191801,654404705,'',-16.1000003815
1541191801675671061,,29844,,1541191801,674489726,'',-16.1000003815
1541191801695646294,,29845,,1541191801,694431404,'',-16.2000007629
1541191801715933215,,29846,,1541191801,714686597,'',-16.2999992371
1541191801735605351,,29847,,1541191801,734436579,'',-16.2999992371
1541191801755675002,,29848,,1541191801,754383729,'',-16.5
1541191801775665218,,29849,,1541191801,774529440,'',-16.7999992371
1541191801795562544,,29850,,1541191801,794425103,'',-17.0
1541191801815575559,,29851,,1541191801,814399678,'',-17.2000007629
1541191801835676570,,29852,,1541191801,834442188,'',-17.5
1541191801855685876,,29853,,1541191801,854431276,'',-17.7000007629
1541191801875588073,,29854,,1541191801,874432906,'',-18.0
1541191801895572020,,29855,,1541191801,894412046,'',-18.2000007629
1541191801915586693,,29856,,1541191801,914472707,'',-18.5
1541191801935574113,,29857,,1541191801,934437555,'',-18.7999992371
1541191801955611169,,29858,,1541191801,954396882,'',-19.1000003815
1541191801975697248,,29859,,1541191801,974481152,'',-19.6000003815
1541191801995628039,,29860,,1541191801,994436156,'',-19.8999996185
1541191802015555433,,29861,,1541191802,14406880,'',-20.2999992371
1541191802035662108,,29862,,1541191802,34405357,'',-20.7999992371
1541191802055691196,,29863,,1541191802,54403252,'',-21.3999996185
1541191802075639228,,29864,,1541191802,74452968,'',-22.0
1541191802095578430,,29865,,1541191802,94414370,'',-22.7000007629
1541191802115548949,,29866,,1541191802,114375239,'',-23.5
1541191802135731898,,29867,,1541191802,134500802,'',-24.2999992371
1541191802155651889,,29868,,1541191802,154380140,'',-25.1000003815
1541191802175380837,,29869,,1541191802,175206495,'',-25.8999996185
1541191802195625924,,29870,,1541191802,194440379,'',-26.7999992371
1541191802215576934,,29871,,1541191802,214402476,'',-27.5
1541191802235548401,,29872,,1541191802,234409965,'',-28.5
1541191802255523039,,29873,,1541191802,254354660,'',-29.3999996185
1541191802275644865,,29874,,1541191802,274523562,'',-30.2999992371
1541191802295564681,,29875,,1541191802,294391463,'',-31.2000007629
1541191802315534266,,29876,,1541191802,314355794,'',-32.0999984741
1541191802335634786,,29877,,1541191802,334489780,'',-33.0
1541191802355557476,,29878,,1541191802,354366554,'',-33.9000015259
1541191802375606163,,29879,,1541191802,374420695,'',-35.0
1541191802395509716,,29880,,1541191802,394405412,'',-35.9000015259
1541191802415578871,,29881,,1541191802,414376079,'',-36.9000015259
1541191802435580496,,29882,,1541191802,434378556,'',-38.0
1541191802455596192,,29883,,1541191802,454366592,'',-39.2000007629
1541191802475651941,,29884,,1541191802,474528024,'',-40.5
1541191802495543463,,29885,,1541191802,494355654,'',-41.9000015259
1541191802515673602,,29886,,1541191802,514328301,'',-43.5
1541191802535546346,,29887,,1541191802,534350145,'',-45.0999984741
1541191802555789378,,29888,,1541191802,554384118,'',-47.0999984741
1541191802575551748,,29889,,1541191802,574390804,'',-49.0999984741
1541191802595497473,,29890,,1541191802,594351058,'',-51.2000007629
1541191802615668619,,29891,,1541191802,614436589,'',-53.5999984741
1541191802635580557,,29892,,1541191802,634398431,'',-55.5999984741
1541191802655613267,,29893,,1541191802,654313349,'',-58.0
1541191802675544922,,29894,,1541191802,674361167,'',-60.4000015259
1541191802695562677,,29895,,1541191802,694380912,'',-62.7000007629
1541191802715498264,,29896,,1541191802,714370062,'',-64.6999969482
1541191802735550406,,29897,,1541191802,734328269,'',-66.8000030518
1541191802755573859,,29898,,1541191802,754377884,'',-68.6999969482
1541191802775579805,,29899,,1541191802,774386849,'',-70.3000030518
1541191802795555791,,29900,,1541191802,794335816,'',-72.0
1541191802815591772,,29901,,1541191802,814340276,'',-73.4000015259
1541191802835610766,,29902,,1541191802,834479369,'',-74.8000030518
1541191802855515260,,29903,,1541191802,854332335,'',-75.9000015259
1541191802875599870,,29904,,1541191802,874377251,'',-76.9000015259
1541191802895592787,,29905,,1541191802,894402966,'',-77.6999969482
1541191802915477327,,29906,,1541191802,914347887,'',-78.3000030518
1541191802935543603,,29907,,1541191802,934365241,'',-78.8000030518
1541191802955509486,,29908,,1541191802,954320327,'',-79.3000030518
1541191802975699042,,29909,,1541191802,974440501,'',-79.8000030518
1541191802995573864,,29910,,1541191802,994303549,'',-80.3000030518
1541191803015721892,,29911,,1541191803,14300038,'',-80.8000030518
1541191803035627859,,29912,,1541191803,34450598,'',-81.1999969482
1541191803056250010,,29913,,1541191803,54298620,'',-81.8000030518
1541191803075502619,,29914,,1541191803,74348155,'',-82.1999969482
1541191803095499449,,29915,,1541191803,94284331,'',-82.5
1541191803115562573,,29916,,1541191803,114455742,'',-82.9000015259
1541191803135480641,,29917,,1541191803,134326249,'',-83.0999984741
1541191803155577635,,29918,,1541191803,154279787,'',-83.3000030518
1541191803175591588,,29919,,1541191803,174451095,'',-83.5
1541191803195477320,,29920,,1541191803,194296332,'',-83.5999984741
1541191803215439542,,29921,,1541191803,214282334,'',-83.6999969482
1541191803235540831,,29922,,1541191803,234331562,'',-83.8000030518
1541191803255551434,,29923,,1541191803,254320800,'',-83.8000030518
1541191803275539384,,29924,,1541191803,274338749,'',-83.8000030518
1541191803295405258,,29925,,1541191803,294272061,'',-83.8000030518
1541191803315564821,,29926,,1541191803,314361225,'',-83.8000030518
1541191803335477752,,29927,,1541191803,334313635,'',-83.8000030518
1541191803355422576,,29928,,1541191803,354245694,'',-83.8000030518
1541191803375514197,,29929,,1541191803,374312218,'',-83.8000030518
1541191803395536774,,29930,,1541191803,394333811,'',-83.8000030518
1541191803415451236,,29931,,1541191803,414285723,'',-83.8000030518
1541191803435467552,,29932,,1541191803,434325982,'',-83.8000030518
1541191803455513127,,29933,,1541191803,454291198,'',-83.8000030518
1541191803475541988,,29934,,1541191803,474263605,'',-83.8000030518
1541191803495533558,,29935,,1541191803,494299873,'',-83.8000030518
1541191803515510939,,29936,,1541191803,514288650,'',-83.8000030518
1541191803535550332,,29937,,1541191803,534377681,'',-83.8000030518
1541191803555463247,,29938,,1541191803,554280512,'',-83.8000030518
1541191803575492869,,29939,,1541191803,574315367,'',-83.8000030518
1541191803595595672,,29940,,1541191803,594379189,'',-83.8000030518
1541191803615531863,,29941,,1541191803,614301086,'',-83.8000030518
1541191803635004493,,29942,,1541191803,634839364,'',-83.8000030518
1541191803655393307,,29943,,1541191803,654232867,'',-83.8000030518
1541191803675441216,,29944,,1541191803,674290945,'',-83.8000030518
1541191803695448816,,29945,,1541191803,694226602,'',-83.8000030518
1541191803715384727,,29946,,1541191803,714219303,'',-83.8000030518
1541191803735614278,,29947,,1541191803,734420845,'',-83.6999969482
1541191803755397504,,29948,,1541191803,754239595,'',-83.6999969482
1541191803775450621,,29949,,1541191803,774259669,'',-83.6999969482
1541191803795487699,,29950,,1541191803,794236109,'',-83.6999969482
1541191803815740991,,29951,,1541191803,814306640,'',-83.6999969482
1541191803835444623,,29952,,1541191803,834257084,'',-83.6999969482
1541191803855405493,,29953,,1541191803,854241445,'',-83.6999969482
1541191803875531237,,29954,,1541191803,874360176,'',-83.6999969482
1541191803895485264,,29955,,1541191803,894248002,'',-83.6999969482
1541191803915439468,,29956,,1541191803,914269846,'',-83.6999969482
1541191803935445392,,29957,,1541191803,934218356,'',-83.6999969482
1541191803955409382,,29958,,1541191803,954240448,'',-83.6999969482
1541191803975452370,,29959,,1541191803,974270181,'',-83.6999969482
1541191803995391374,,29960,,1541191803,994206922,'',-83.6999969482
1541191804015456977,,29961,,1541191804,14259691,'',-83.6999969482
1541191804035423793,,29962,,1541191804,34230327,'',-83.6999969482
1541191804055581285,,29963,,1541191804,54190516,'',-83.6999969482
1541191804075433280,,29964,,1541191804,74266590,'',-83.6999969482
1541191804095449976,,29965,,1541191804,94286933,'',-83.6999969482
1541191804115352338,,29966,,1541191804,114203462,'',-83.6999969482
1541191804135439693,,29967,,1541191804,134200618,'',-83.6999969482
1541191804155404418,,29968,,1541191804,154254636,'',-83.6999969482
1541191804175488324,,29969,,1541191804,174320339,'',-83.6999969482
1541191804195374360,,29970,,1541191804,194240728,'',-83.6999969482
1541191804215350063,,29971,,1541191804,214207132,'',-83.6999969482
1541191804235497508,,29972,,1541191804,234315629,'',-83.6999969482
1541191804255409931,,29973,,1541191804,254192482,'',-83.6999969482
1541191804275395145,,29974,,1541191804,274205858,'',-83.6999969482
1541191804295587578,,29975,,1541191804,294227610,'',-83.6999969482
1541191804315398569,,29976,,1541191804,314186998,'',-83.9000015259
1541191804335354490,,29977,,1541191804,334198051,'',-84.1999969482
1541191804355369305,,29978,,1541191804,354174045,'',-84.5999984741
1541191804375553805,,29979,,1541191804,374272058,'',-85.1999969482
1541191804395704937,,29980,,1541191804,394561353,'',-86.0
1541191804415399035,,29981,,1541191804,414208229,'',-87.0
1541191804435537098,,29982,,1541191804,434278537,'',-88.1999969482
1541191804455381692,,29983,,1541191804,454173296,'',-89.8000030518
