1541191795995981453,,29560,,1541191795,995790945,'',,,17.11,0.0,0.0,,0.0,0.0,-1.95115234201
1541191796016024458,,29561,,1541191796,15824691,'',,,17.19,0.0,0.0,,0.0,0.0,-3.50767523667
1541191796036102882,,29562,,1541191796,35923750,'',,,17.27,0.0,0.0,,0.0,0.0,-5.66496594446
1541191796056311723,,29563,,1541191796,55849642,'',,,17.36,0.0,0.0,,0.0,0.0,-8.89778399785
1541191796076424594,,29564,,1541191796,76265024,'',,,17.45,0.0,0.0,,0.0,0.0,-14.9886961885
1541191796095935402,,29565,,1541191796,95778449,'',,,17.54,0.0,0.0,,0.0,0.0,-31.3130710819
1541191796116121823,,29566,,1541191796,115809324,'',,,17.63,0.0,0.0,,0.0,0.0,508.43459317
1541191796136110222,,29567,,1541191796,135918816,'',,,17.72,0.0,0.0,,0.0,0.0,35.2362251835
1541191796156113512,,29568,,1541191796,155807275,'',,,17.81,0.0,0.0,,0.0,0.0,16.1887764771
1541191796175849596,,29569,,1541191796,175714871,'',,,17.89,0.0,0.0,,0.0,0.0,10.5402884596
1541191796195944523,,29570,,1541191796,195768386,'',,,17.95,0.0,0.0,,0.0,0.0,7.29603163062
1541191796216099524,,29571,,1541191796,215828535,'',,,18.02,0.0,0.0,,0.0,0.0,5.02125798969
1541191796236027077,,29572,,1541191796,235820915,'',,,18.1,0.0,0.0,,0.0,0.0,3.59346804123
1541191796256030510,,29573,,1541191796,255794561,'',,,18.17,0.0,0.0,,0.0,0.0,2.3899312098
1541191796275860983,,29574,,1541191796,275659718,'',,,18.23,0.0,0.0,,0.0,0.0,1.31257914064
1541191796296038545,,29575,,1541191796,295843299,'',,,18.31,0.0,0.0,,0.0,0.0,0.296593502118
1541191796315991447,,29576,,1541191796,315789191,'',,,18.38,0.0,0.0,,0.0,0.0,-0.71311484011
1541191796335964895,,29577,,1541191796,335769691,'',,,18.45,0.0,0.0,,0.0,0.0,-1.76649754845
1541191796356051334,,29578,,1541191796,355826723,'',,,18.53,0.0,0.0,,0.0,0.0,-2.92416926373
1541191796376309554,,29579,,1541191796,376132733,'',,,18.6,0.0,0.0,,0.0,0.0,-4.26560696063
1541191796395980505,,29580,,1541191796,395799438,'',,,18.69,0.0,0.0,,0.0,0.0,-5.92994202493
1541191796416031958,,29581,,1541191796,415818496,'',,,18.76,0.0,0.0,,0.0,0.0,-8.15007783985
1541191796435943679,,29582,,1541191796,435746092,'',,,18.84,0.0,0.0,,0.0,0.0,-11.6291044724
1541191796456119640,,29583,,1541191796,455826725,'',,,18.92,0.0,0.0,,0.0,0.0,-17.9408663475
1541191796476044758,,29584,,1541191796,475820538,'',,,18.99,0.0,0.0,,0.0,0.0,-35.4752136946
1541191796496064471,,29585,,1541191796,495832938,'',,,19.07,0.0,0.0,,0.0,0.0,-1511.99475117
1541191796516000595,,29586,,1541191796,515794441,'',,,19.14,0.0,0.0,,0.0,0.0,36.2752092714
1541191796536131723,,29587,,1541191796,535882712,'',,,19.22,0.0,0.0,,0.0,0.0,17.0425278563
1541191796556097654,,29588,,1541191796,555871219,'',,,19.3,0.0,0.0,,0.0,0.0,10.552553286
1541191796575857632,,29589,,1541191796,575698029,'',,,19.39,0.0,0.0,,0.0,0.0,6.83567798464
1541191796596018808,,29590,,1541191796,595823060,'',,,19.47,0.0,0.0,,0.0,0.0,4.36922896188
1541191796615985898,,29591,,1541191796,615826324,'',,,19.54,0.0,0.0,,0.0,0.0,2.35984938463
1541191796636064493,,29592,,1541191796,635853826,'',,,19.62,0.0,0.0,,0.0,0.0,0.692314923919
1541191796656077562,,29593,,1541191796,655859933,'',,,19.71,0.0,0.0,,0.0,0.0,-0.95545893711
1541191796675817892,,29594,,1541191796,675638462,'',,,19.8,0.0,0.0,,0.0,0.0,-2.63327763574
1541191796696064503,,29595,,1541191796,695892421,'',,,19.89,0.0,0.0,,0.0,0.0,-4.52078881003
1541191796716102009,,29596,,1541191796,715916356,'',,,19.98,0.0,0.0,,0.0,0.0,-6.95000277468
1541191796736087666,,29597,,1541191796,735848132,'',,,20.04,0.0,0.0,,0.0,0.0,-10.6512871662
1541191796756168787,,29598,,1541191796,755883181,'',,,20.12,0.0,0.0,,0.0,0.0,-17.1870115087
1541191796776712382,,29599,,1541191796,776530148,'',,,20.19,0.0,0.0,,0.0,0.0,-33.4825566777
1541191796796059597,,29600,,1541191796,795837916,'',,,20.28,0.0,0.0,,0.0,0.0,-338.524930903
1541191796816123541,,29601,,1541191796,815912105,'',,,20.37,0.0,0.0,,0.0,0.0,46.0527570777
1541191796836024295,,29602,,1541191796,835847136,'',,,20.46,0.0,0.0,,0.0,0.0,21.4681241188
1541191796856098098,,29603,,1541191796,855864799,'',,,20.55,0.0,0.0,,0.0,0.0,13.471198263
1541191796876074989,,29604,,1541191796,875900517,'',,,20.63,0.0,0.0,,0.0,0.0,9.32302068353
1541191796896027111,,29605,,1541191796,895848481,'',,,20.71,0.0,0.0,,0.0,0.0,6.5767183069
1541191796916031187,,29606,,1541191796,915848817,'',,,20.79,0.0,0.0,,0.0,0.0,4.6433061989
1541191796936061435,,29607,,1541191796,935886485,'',,,20.87,0.0,0.0,,0.0,0.0,3.18786080292
1541191796956051949,,29608,,1541191796,955893436,'',,,20.93,0.0,0.0,,0.0,0.0,1.81142421459
1541191796976360705,,29609,,1541191796,976203538,'',,,21.0,0.0,0.0,,0.0,0.0,0.81808208439
1541191796995931482,,29610,,1541191796,995792782,'',,,21.07,0.0,0.0,,0.0,0.0,-0.106733465721
1541191797016139762,,29611,,1541191797,15899289,'',,,21.14,0.0,0.0,,0.0,0.0,-0.946704370859
1541191797036079800,,29612,,1541191797,35892835,'',,,21.19,0.0,0.0,,0.0,0.0,-1.66809800881
1541191797056010839,,29613,,1541191797,55840291,'',,,21.24,0.0,0.0,,0.0,0.0,-2.42395152108
1541191797076070488,,29614,,1541191797,75889500,'',,,21.3,0.0,0.0,,0.0,0.0,-3.17711013465
1541191797096050227,,29615,,1541191797,95879276,'',,,21.36,0.0,0.0,,0.0,0.0,-4.17470044159
1541191797116041061,,29616,,1541191797,115888625,'',,,21.41,0.0,0.0,,0.0,0.0,-5.23057351342
1541191797136034133,,29617,,1541191797,135871481,'',,,21.47,0.0,0.0,,0.0,0.0,-6.70071709257
1541191797156054429,,29618,,1541191797,155885933,'',,,21.52,0.0,0.0,,0.0,0.0,-8.96332836998
1541191797175742247,,29619,,1541191797,175591421,'',,,21.56,0.0,0.0,,0.0,0.0,-11.6714100718
1541191797195963151,,29620,,1541191797,195797337,'',,,21.6,0.0,0.0,,0.0,0.0,-16.4674784651
1541191797216021621,,29621,,1541191797,215855152,'',,,21.63,0.0,0.0,,0.0,0.0,-26.260401959
1541191797236091255,,29622,,1541191797,235898466,'',,,21.67,0.0,0.0,,0.0,0.0,-63.6725695025
1541191797255987359,,29623,,1541191797,255814849,'',,,21.7,0.0,0.0,,0.0,0.0,121.891700666
1541191797276313059,,29624,,1541191797,276179276,'',,,21.74,0.0,0.0,,0.0,0.0,30.6890966932
1541191797296052341,,29625,,1541191797,295891110,'',,,21.77,0.0,0.0,,0.0,0.0,17.1688539574
1541191797316015035,,29626,,1541191797,315823406,'',,,21.8,0.0,0.0,,0.0,0.0,11.8070685905
1541191797336054327,,29627,,1541191797,335866882,'',,,21.83,0.0,0.0,,0.0,0.0,8.64819911908
1541191797356002252,,29628,,1541191797,355824178,'',,,21.86,0.0,0.0,,0.0,0.0,6.99922881216
1541191797376121125,,29629,,1541191797,375937657,'',,,21.9,0.0,0.0,,0.0,0.0,5.71754112425
1541191797396003593,,29630,,1541191797,395820415,'',,,21.95,0.0,0.0,,0.0,0.0,4.4193236315
1541191797415994520,,29631,,1541191797,415779537,'',,,21.99,0.0,0.0,,0.0,0.0,3.22525026534
1541191797436167968,,29632,,1541191797,435937270,'',,,22.04,0.0,0.0,,0.0,0.0,1.99256468245
1541191797456010502,,29633,,1541191797,455825190,'',,,22.08,0.0,0.0,,0.0,0.0,0.79427185188
1541191797476080247,,29634,,1541191797,475853246,'',,,22.13,0.0,0.0,,0.0,0.0,-0.469158243367
1541191797496025968,,29635,,1541191797,495788130,'',,,22.17,0.0,0.0,,0.0,0.0,-1.76288048307
1541191797515990079,,29636,,1541191797,515820059,'',,,22.22,0.0,0.0,,0.0,0.0,-3.04971122857
1541191797536037848,,29637,,1541191797,535827859,'',,,22.27,0.0,0.0,,0.0,0.0,-4.37467252943
1541191797556042654,,29638,,1541191797,555809216,'',,,22.33,0.0,0.0,,0.0,0.0,-5.77744915596
1541191797576155295,,29639,,1541191797,575955446,'',,,22.39,0.0,0.0,,0.0,0.0,-7.47253127115
1541191797596040284,,29640,,1541191797,595818388,'',,,22.46,0.0,0.0,,0.0,0.0,-9.27752089317
1541191797616087361,,29641,,1541191797,615851953,'',,,22.52,0.0,0.0,,0.0,0.0,-11.7589374394
1541191797636113975,,29642,,1541191797,635958489,'',,,22.59,0.0,0.0,,0.0,0.0,-14.5808830735
1541191797656111595,,29643,,1541191797,655826515,'',,,22.65,0.0,0.0,,0.0,0.0,-18.2639258752
1541191797676390521,,29644,,1541191797,676231169,'',,,22.72,0.0,0.0,,0.0,0.0,-23.8218980616
1541191797695968175,,29645,,1541191797,695739957,'',,,22.78,0.0,0.0,,0.0,0.0,-33.319840698
1541191797716071637,,29646,,1541191797,715822158,'',,,22.85,0.0,0.0,,0.0,0.0,-47.6515965359
1541191797736016337,,29647,,1541191797,735819483,'',,,22.91,0.0,0.0,,0.0,0.0,-87.418642511
1541191797756023299,,29648,,1541191797,755793161,'',,,22.98,0.0,0.0,,0.0,0.0,-351.242586198
1541191797776016510,,29649,,1541191797,775843194,'',,,23.04,0.0,0.0,,0.0,0.0,242.723342492
1541191797796032233,,29650,,1541191797,795852326,'',,,23.11,0.0,0.0,,0.0,0.0,70.4853625623
1541191797815961827,,29651,,1541191797,815803720,'',,,23.17,0.0,0.0,,0.0,0.0,47.1390787303
1541191797835998930,,29652,,1541191797,835810930,'',,,23.23,0.0,0.0,,0.0,0.0,33.3753026023
1541191797856075280,,29653,,1541191797,855827764,'',,,23.29,0.0,0.0,,0.0,0.0,26.229241067
1541191797875977939,,29654,,1541191797,875801364,'',,,23.35,0.0,0.0,,0.0,0.0,21.8810491778
1541191797895953822,,29655,,1541191797,895771197,'',,,23.41,0.0,0.0,,0.0,0.0,18.3555232737
1541191797915889473,,29656,,1541191797,915741072,'',,,23.46,0.0,0.0,,0.0,0.0,15.9271733945
1541191797936126047,,29657,,1541191797,935940577,'',,,23.52,0.0,0.0,,0.0,0.0,13.3997148522
1541191797955960232,,29658,,1541191797,955749534,'',,,23.55,0.0,0.0,,0.0,0.0,11.5558667794
1541191797975941928,,29659,,1541191797,975794827,'',,,23.6,0.0,0.0,,0.0,0.0,10.0431088874
1541191797995943587,,29660,,1541191797,995824037,'',,,23.63,0.0,0.0,,0.0,0.0,8.75389294663
1541191798015961538,,29661,,1541191798,15794882,'',,,23.68,0.0,0.0,,0.0,0.0,7.83854058283
1541191798035943088,,29662,,1541191798,35795962,'',,,23.71,0.0,0.0,,0.0,0.0,7.09710190467
1541191798055987640,,29663,,1541191798,55789381,'',,,23.74,0.0,0.0,,0.0,0.0,6.41536097583
1541191798076026194,,29664,,1541191798,75894164,'',,,23.77,0.0,0.0,,0.0,0.0,5.9389431718
1541191798095897509,,29665,,1541191798,95728289,'',,,23.81,0.0,0.0,,0.0,0.0,5.63961034153
1541191798115893016,,29666,,1541191798,115742218,'',,,23.83,0.0,0.0,,0.0,0.0,5.41895000802
1541191798136153187,,29667,,1541191798,135908656,'',,,23.86,0.0,0.0,,0.0,0.0,5.27835037467
1541191798156018063,,29668,,1541191798,155811274,'',,,23.89,0.0,0.0,,0.0,0.0,5.13968837718
1541191798176327380,,29669,,1541191798,176181322,'',,,23.92,0.0,0.0,,0.0,0.0,5.00287449412
1541191798195900210,,29670,,1541191798,195752529,'',,,23.96,0.0,0.0,,0.0,0.0,5.01124050498
1541191798215923560,,29671,,1541191798,215775343,'',,,23.99,0.0,0.0,,0.0,0.0,4.94647373448
1541191798235980939,,29672,,1541191798,235775786,'',,,24.02,0.0,0.0,,0.0,0.0,4.88204983219
1541191798255885420,,29673,,1541191798,255713374,'',,,24.05,0.0,0.0,,0.0,0.0,4.81796025163
1541191798276036906,,29674,,1541191798,275880415,'',,,24.08,0.0,0.0,,0.0,0.0,4.75419462576
1541191798295957922,,29675,,1541191798,295745934,'',,,24.11,0.0,0.0,,0.0,0.0,4.55342719728
1541191798315925940,,29676,,1541191798,315743260,'',,,24.12,0.0,0.0,,0.0,0.0,4.41977678975
1541191798335931759,,29677,,1541191798,335765850,'',,,24.15,0.0,0.0,,0.0,0.0,4.22499002912
1541191798356096334,,29678,,1541191798,355773745,'',,,24.17,0.0,0.0,,0.0,0.0,3.9669572304
1541191798376084431,,29679,,1541191798,375811501,'',,,24.2,0.0,0.0,,0.0,0.0,3.77949078177
1541191798395986658,,29680,,1541191798,395742225,'',,,24.23,0.0,0.0,,0.0,0.0,3.53226212269
1541191798415957987,,29681,,1541191798,415801713,'',,,24.25,0.0,0.0,,0.0,0.0,3.28823990119
1541191798435880800,,29682,,1541191798,435721337,'',,,24.27,0.0,0.0,,0.0,0.0,3.04854074035
1541191798455993367,,29683,,1541191798,455733395,'',,,24.29,0.0,0.0,,0.0,0.0,2.63659829472
1541191798476004324,,29684,,1541191798,475814134,'',,,24.32,0.0,0.0,,0.0,0.0,2.23597677426
1541191798495931377,,29685,,1541191798,495735385,'',,,24.35,0.0,0.0,,0.0,0.0,1.84353051714
1541191798515953874,,29686,,1541191798,515723071,'',,,24.38,0.0,0.0,,0.0,0.0,1.29295977433
1541191798535972083,,29687,,1541191798,535796081,'',,,24.42,0.0,0.0,,0.0,0.0,0.751708849612
1541191798555991229,,29688,,1541191798,555737774,'',,,24.45,0.0,0.0,,0.0,0.0,0.214533435577
1541191798575975533,,29689,,1541191798,575782599,'',,,24.49,0.0,0.0,,0.0,0.0,-0.322410613767
1541191798595946728,,29690,,1541191798,595746519,'',,,24.52,0.0,0.0,,0.0,0.0,-0.917642696531
1541191798615965596,,29691,,1541191798,615725351,'',,,24.55,0.0,0.0,,0.0,0.0,-1.57872937439
1541191798636114004,,29692,,1541191798,635838980,'',,,24.58,0.0,0.0,,0.0,0.0,-2.2023666305
1541191798655986339,,29693,,1541191798,655724528,'',,,24.6,0.0,0.0,,0.0,0.0,-2.96879938763
1541191798675985613,,29694,,1541191798,675776443,'',,,24.62,0.0,0.0,,0.0,0.0,-3.58911652747
1541191798695945014,,29695,,1541191798,695769046,'',,,24.64,0.0,0.0,,0.0,0.0,-4.44651017015
1541191798715912454,,29696,,1541191798,715697574,'',,,24.66,0.0,0.0,,0.0,0.0,-5.23121644744
1541191798735891617,,29697,,1541191798,735712244,'',,,24.69,0.0,0.0,,0.0,0.0,-5.84804617103
1541191798755925167,,29698,,1541191798,755673700,'',,,24.71,0.0,0.0,,0.0,0.0,-6.42214748167
1541191798776079236,,29699,,1541191798,775875865,'',,,24.73,0.0,0.0,,0.0,0.0,-6.85738640206
1541191798795896498,,29700,,1541191798,795727592,'',,,24.76,0.0,0.0,,0.0,0.0,-7.22573719512
1541191798815873262,,29701,,1541191798,815661796,'',,,24.78,0.0,0.0,,0.0,0.0,-7.41738444529
1541191798836395036,,29702,,1541191798,836235113,'',,,24.81,0.0,0.0,,0.0,0.0,-7.61641022154
1541191798855869642,,29703,,1541191798,855667668,'',,,24.84,0.0,0.0,,0.0,0.0,-7.62561990742
1541191798875925669,,29704,,1541191798,875732852,'',,,24.87,0.0,0.0,,0.0,0.0,-7.6348295933
1541191798895841034,,29705,,1541191798,895673063,'',,,24.89,0.0,0.0,,0.0,0.0,-7.45031068778
1541191798915872906,,29706,,1541191798,915748758,'',,,24.9,0.0,0.0,,0.0,0.0,-7.45330398255
1541191798935911445,,29707,,1541191798,935673026,'',,,24.92,0.0,0.0,,0.0,0.0,-7.27243016569
1541191798955874262,,29708,,1541191798,955667947,'',,,24.94,0.0,0.0,,0.0,0.0,-7.27826678701
1541191798976066763,,29709,,1541191798,975836329,'',,,24.96,0.0,0.0,,0.0,0.0,-7.28410340833
1541191798995902588,,29710,,1541191798,995696308,'',,,24.98,0.0,0.0,,0.0,0.0,-7.28994002965
1541191799015883798,,29711,,1541191799,15691233,'',,,25.0,0.0,0.0,,0.0,0.0,-7.29577665097
1541191799035938357,,29712,,1541191799,35747820,'',,,25.01,0.0,0.0,,0.0,0.0,-7.29869496163
1541191799055980144,,29713,,1541191799,55748484,'',,,25.03,0.0,0.0,,0.0,0.0,-7.30453158295
1541191799075937150,,29714,,1541191799,75751730,'',,,25.04,0.0,0.0,,0.0,0.0,-7.30744989361
1541191799095828360,,29715,,1541191799,95636629,'',,,25.07,0.0,0.0,,0.0,0.0,-7.31620482559
1541191799115967354,,29716,,1541191799,115802640,'',,,25.1,0.0,0.0,,0.0,0.0,-7.32495975758
1541191799135924375,,29717,,1541191799,135723081,'',,,25.12,0.0,0.0,,0.0,0.0,-7.3307963789
1541191799156155337,,29718,,1541191799,155691041,'',,,25.15,0.0,0.0,,0.0,0.0,-7.33955131088
1541191799175840696,,29719,,1541191799,175660304,'',,,25.17,0.0,0.0,,0.0,0.0,-7.3453879322
1541191799195936117,,29720,,1541191799,195724777,'',,,25.2,0.0,0.0,,0.0,0.0,-7.35414286418
1541191799215826860,,29721,,1541191799,215637024,'',,,25.23,0.0,0.0,,0.0,0.0,-7.36289779616
1541191799235833781,,29722,,1541191799,235684299,'',,,25.27,0.0,0.0,,0.0,0.0,-7.3745710388
1541191799255992243,,29723,,1541191799,255709950,'',,,25.31,0.0,0.0,,0.0,0.0,-7.38624428144
1541191799275858214,,29724,,1541191799,275708056,'',,,25.35,0.0,0.0,,0.0,0.0,-7.39791752409
1541191799295843236,,29725,,1541191799,295652358,'',,,25.4,0.0,0.0,,0.0,0.0,-7.41250907739
1541191799315859907,,29726,,1541191799,315667523,'',,,25.45,0.0,0.0,,0.0,0.0,-7.42710063069
1541191799335979924,,29727,,1541191799,335796787,'',,,25.5,0.0,0.0,,0.0,0.0,-7.44169218399
1541191799355954475,,29728,,1541191799,355651830,'',,,25.55,0.0,0.0,,0.0,0.0,-7.45628373729
1541191799375862726,,29729,,1541191799,375663184,'',,,25.58,0.0,0.0,,0.0,0.0,-7.46503866927
1541191799395872846,,29730,,1541191799,395716535,'',,,25.62,0.0,0.0,,0.0,0.0,-7.47671191192
1541191799415828456,,29731,,1541191799,415635421,'',,,25.66,0.0,0.0,,0.0,0.0,-7.48838515456
1541191799435863048,,29732,,1541191799,435661187,'',,,25.7,0.0,0.0,,0.0,0.0,-7.5000583972
1541191799455950698,,29733,,1541191799,455630447,'',,,25.75,0.0,0.0,,0.0,0.0,-7.5146499505
1541191799475997137,,29734,,1541191799,475795322,'',,,25.79,0.0,0.0,,0.0,0.0,-7.52632319314
1541191799495794745,,29735,,1541191799,495620951,'',,,25.82,0.0,0.0,,0.0,0.0,-7.53507812512
1541191799515866250,,29736,,1541191799,515644000,'',,,25.86,0.0,0.0,,0.0,0.0,-7.54675136777
1541191799536016177,,29737,,1541191799,535782184,'',,,25.89,0.0,0.0,,0.0,0.0,-7.55550629975
1541191799555890457,,29738,,1541191799,555644602,'',,,25.92,0.0,0.0,,0.0,0.0,-7.56426123173
1541191799576201954,,29739,,1541191799,576028020,'',,,25.96,0.0,0.0,,0.0,0.0,-7.57593447437
1541191799595832391,,29740,,1541191799,595654950,'',,,26.0,0.0,0.0,,0.0,0.0,-7.49164391934
1541191799615954274,,29741,,1541191799,615776877,'',,,26.03,0.0,0.0,,0.0,0.0,-7.21786364924
1541191799635832185,,29742,,1541191799,635643137,'',,,26.06,0.0,0.0,,0.0,0.0,-7.13379555196
1541191799655870730,,29743,,1541191799,655631390,'',,,26.07,0.0,0.0,,0.0,0.0,-7.04500676663
1541191799676231734,,29744,,1541191799,676085566,'',,,26.08,0.0,0.0,,0.0,0.0,-6.77821150636
1541191799695842443,,29745,,1541191799,695621230,'',,,26.1,0.0,0.0,,0.0,0.0,-6.69517500077
1541191799715792677,,29746,,1541191799,715599244,'',,,26.13,0.0,0.0,,0.0,0.0,-6.52859003277
1541191799735902059,,29747,,1541191799,735678780,'',,,26.15,0.0,0.0,,0.0,0.0,-6.27769613777
1541191799755936584,,29748,,1541191799,755622390,'',,,26.15,0.0,0.0,,0.0,0.0,-6.11072859073
1541191799775928213,,29749,,1541191799,775765487,'',,,26.16,0.0,0.0,,0.0,0.0,-5.86765408477
1541191799795839664,,29750,,1541191799,795607213,'',,,26.16,0.0,0.0,,0.0,0.0,-5.6280555859
1541191799816074479,,29751,,1541191799,815716139,'',,,26.15,0.0,0.0,,0.0,0.0,-5.54729562452
1541191799835915018,,29752,,1541191799,835668445,'',,,26.15,0.0,0.0,,0.0,0.0,-5.23865532557
1541191799855823786,,29753,,1541191799,855572007,'',,,26.15,0.0,0.0,,0.0,0.0,-5.16288162224
1541191799875786380,,29754,,1541191799,875614238,'',,,26.17,0.0,0.0,,0.0,0.0,-5.01675070504
1541191799895828854,,29755,,1541191799,895657693,'',,,26.17,0.0,0.0,,0.0,0.0,-5.01675070504
1541191799915831783,,29756,,1541191799,915673609,'',,,26.19,0.0,0.0,,0.0,0.0,-5.02058467577
1541191799935320702,,29757,,1541191799,935119350,'',,,26.18,0.0,0.0,,0.0,0.0,-5.0186676904
1541191799956046786,,29758,,1541191799,955675836,'',,,26.16,0.0,0.0,,0.0,0.0,-4.79358875705
1541191799975820329,,29759,,1541191799,975631891,'',,,26.14,0.0,0.0,,0.0,0.0,-4.78992393384
1541191799995775903,,29760,,1541191799,995587305,'',,,26.15,0.0,0.0,,0.0,0.0,-4.79175634544
1541191800015731370,,29761,,1541191800,15562167,'',,,26.17,0.0,0.0,,0.0,0.0,-4.79542116865
1541191800035859559,,29762,,1541191800,35672286,'',,,26.2,0.0,0.0,,0.0,0.0,-4.80091840346
1541191800056012588,,29763,,1541191800,55583351,'',,,26.21,0.0,0.0,,0.0,0.0,-4.80275081507
1541191800075764068,,29764,,1541191800,75617418,'',,,26.24,0.0,0.0,,0.0,0.0,-4.80824804988
1541191800095924378,,29765,,1541191800,95736104,'',,,26.27,0.0,0.0,,0.0,0.0,-4.52416738122
1541191800115720446,,29766,,1541191800,115572537,'',,,26.3,0.0,0.0,,0.0,0.0,-4.38705347976
1541191800135755012,,29767,,1541191800,135594715,'',,,26.33,0.0,0.0,,0.0,0.0,-4.18152669716
1541191800156009615,,29768,,1541191800,155586386,'',,,26.35,0.0,0.0,,0.0,0.0,-4.18470294228
1541191800176043936,,29769,,1541191800,175858764,'',,,26.38,0.0,0.0,,0.0,0.0,-3.91370808325
1541191800195732348,,29770,,1541191800,195588250,'',,,26.42,0.0,0.0,,0.0,0.0,-3.91964243971
1541191800215800633,,29771,,1541191800,215623570,'',,,26.44,0.0,0.0,,0.0,0.0,-4.06004669887
1541191800235822634,,29772,,1541191800,235668209,'',,,26.43,0.0,0.0,,0.0,0.0,-4.19740792275
1541191800255795062,,29773,,1541191800,255570201,'',,,26.41,0.0,0.0,,0.0,0.0,-4.26421520354
1541191800275819233,,29774,,1541191800,275640742,'',,,26.39,0.0,0.0,,0.0,0.0,-4.5448335436
1541191800295773559,,29775,,1541191800,295583886,'',,,26.39,0.0,0.0,,0.0,0.0,-4.76231344928
1541191800315812901,,29776,,1541191800,315655805,'',,,26.4,0.0,0.0,,0.0,0.0,-4.83756663555
1541191800335739125,,29777,,1541191800,335594040,'',,,26.43,0.0,0.0,,0.0,0.0,-5.06659232457
1541191800355755739,,29778,,1541191800,355557718,'',,,26.44,0.0,0.0,,0.0,0.0,-5.14406094039
1541191800375883262,,29779,,1541191800,375681274,'',,,26.43,0.0,0.0,,0.0,0.0,-5.2181629551
1541191800395723751,,29780,,1541191800,395539701,'',,,26.42,0.0,0.0,,0.0,0.0,-5.21618862178
1541191800415691607,,29781,,1541191800,415541863,'',,,26.42,0.0,0.0,,0.0,0.0,-5.06467533921
1541191800435758421,,29782,,1541191800,435587821,'',,,26.4,0.0,0.0,,0.0,0.0,-4.61862264053
1541191800455810312,,29783,,1541191800,455650682,'',,,26.39,0.0,0.0,,0.0,0.0,-4.26098596068
1541191800475778165,,29784,,1541191800,475608310,'',,,26.37,0.0,0.0,,0.0,0.0,-3.77659225394
1541191800495739974,,29785,,1541191800,495544196,'',,,26.34,0.0,0.0,,0.0,0.0,-2.98620663774
1541191800515847639,,29786,,1541191800,515656688,'',,,26.33,0.0,0.0,,0.0,0.0,-2.359166533
